DATAHORA,CHUVA,VENTO,RAJADA,CODIGO_TEMPO
2021-02-10 10:31:00,0.0,8.2,27.4,1
2021-02-10 10:53:00,0.0,11.2,24.1,2
2021-02-10 13:53:00,0.0,2.5,17.6,3
2021-02-10 15:36:00,0.0,1.4,13.7,1
2021-02-10 15:59:00,0.0,10.5,27.7,1
2021-02-10 16:48:00,0.1,15.5,41.4,51
2021-02-10 17:35:00,0.1,23.0,44.3,51
2021-02-10 17:47:00,0.4,23.5,45.7,51
2021-02-10 17:51:00,0.0,17.9,38.9,1
2021-02-10 17:55:00,0.1,16.6,35.3,51
2021-02-10 18:04:00,0.0,18.4,35.6,2
2021-02-10 18:12:00,0.0,18.6,42.1,2
2021-02-10 18:59:00,0.0,4.9,14.0,1
2021-02-10 20:04:00,0.0,14.1,29.5,2
2021-02-10 20:35:00,0.0,13.7,27.4,1
2021-02-11 06:01:00,0.0,4.0,9.7,2
2021-02-11 07:25:00,0.0,6.3,13.0,2
2021-02-11 08:24:00,0.1,4.3,13.3,51
2021-02-11 11:35:00,0.1,4.7,15.5,51
2021-02-11 12:11:00,2.6,11.6,33.8,63
2021-02-11 13:49:00,6.4,7.3,26.6,63
2021-02-11 14:39:00,0.1,6.1,26.3,51
2021-02-11 15:11:00,0.2,9.1,24.8,51
2021-02-11 15:22:00,0.2,9.1,24.8,51
2021-02-11 16:25:00,0.4,12.7,29.9,51
2021-02-11 16:39:00,1.7,7.1,22.7,61
2021-02-11 18:27:00,0.2,11.2,19.8,51
2021-02-11 19:58:00,0.0,10.8,20.5,3
2021-02-12 05:27:00,0.0,8.3,14.4,3
2021-02-12 07:08:00,0.0,9.7,16.9,3
2021-02-12 07:17:00,0.0,3.9,10.1,3
2021-02-12 08:04:00,0.0,11.8,23.0,3
2021-02-12 10:43:00,0.0,11.3,25.6,3
2021-02-12 12:31:00,0.0,12.3,35.6,3
2021-02-12 15:04:00,0.1,6.1,32.4,51
2021-02-12 16:12:00,0.3,10.7,28.1,51
2021-02-12 17:40:00,0.1,4.0,19.1,51
2021-02-12 17:50:00,0.0,6.4,23.8,3
2021-02-12 18:02:00,0.0,6.8,22.3,3
2021-02-12 18:38:00,0.0,6.7,23.8,3
2021-02-12 18:53:00,0.0,6.8,22.3,3
2021-02-12 18:55:00,0.0,6.1,18.0,3
2021-02-12 19:31:00,4.2,2.9,9.0,63
2021-02-13 01:03:00,2.3,9.1,23.4,61
2021-02-13 01:38:00,0.3,7.9,14.8,51
2021-02-13 02:29:00,3.1,4.4,16.2,63
2021-02-13 05:00:00,0.7,8.7,22.3,53
2021-02-13 05:18:00,0.6,5.8,18.0,53
2021-02-13 07:35:00,1.0,8.0,15.1,55
2021-02-13 08:00:00,0.4,10.4,20.5,51
2021-02-13 08:10:00,0.3,10.1,19.8,51
2021-02-13 09:14:00,0.0,7.9,32.8,3
2021-02-13 09:20:00,0.6,13.2,22.7,53
2021-02-13 10:53:00,0.5,12.2,26.6,53
2021-02-13 11:06:00,0.1,13.0,29.9,51
2021-02-13 11:37:00,0.1,13.0,29.9,51
2021-02-13 12:43:00,0.1,9.8,33.5,51
2021-02-13 12:54:00,0.0,8.2,32.0,3
2021-02-13 13:15:00,0.5,6.1,28.8,53
2021-02-13 13:44:00,0.3,8.4,32.4,51
2021-02-13 13:47:00,0.5,6.1,32.4,53
2021-02-13 13:59:00,0.1,9.5,33.5,51
2021-02-13 14:45:00,1.0,13.8,33.8,55
2021-02-13 14:49:00,1.5,10.5,31.3,61
2021-02-13 14:55:00,0.8,13.3,34.2,53
2021-02-13 14:59:00,1.0,13.3,34.6,55
2021-02-13 15:03:00,1.6,8.7,29.5,61
2021-02-13 15:12:00,2.1,8.7,34.2,61
2021-02-13 16:57:00,0.2,10.6,28.8,51
2021-02-13 17:01:00,0.1,7.1,20.2,51
2021-02-13 17:03:00,0.1,2.2,21.2,51
2021-02-13 17:09:00,0.2,9.6,26.6,51
2021-02-13 17:19:00,0.0,4.9,24.8,3
2021-02-13 17:36:00,0.1,10.4,23.0,51
2021-02-13 18:04:00,0.0,6.6,12.6,3
2021-02-13 18:17:00,0.0,7.1,22.3,3
2021-02-13 18:19:00,0.0,7.1,22.3,3
2021-02-13 18:45:00,0.0,7.1,22.3,3
2021-02-13 20:06:00,0.1,5.4,8.6,51
2021-02-13 20:23:00,0.0,8.0,14.8,1
2021-02-14 00:18:00,0.0,6.8,10.4,3
2021-02-14 07:15:00,0.0,10.9,18.7,2
2021-02-14 09:42:00,0.0,4.7,16.2,0
2021-02-14 12:22:00,0.2,13.0,31.3,51
2021-02-14 14:42:00,0.3,13.9,31.7,51
2021-02-14 22:21:00,0.0,6.6,7.2,3
2021-02-14 22:51:00,0.0,4.0,7.6,3
2021-02-14 22:56:00,0.0,6.4,9.0,3
2021-02-14 23:07:00,0.0,5.7,10.4,3
2021-02-14 23:15:00,1.0,4.5,8.3,55
2021-02-14 23:21:00,0.0,5.5,8.6,3
2021-02-15 17:08:00,0.0,6.8,22.7,1
2021-02-15 19:36:00,0.2,1.5,19.8,51
2021-02-15 21:54:00,0.0,5.2,10.8,3
2021-02-15 22:10:00,0.0,7.9,14.8,1
2021-02-16 03:53:00,0.0,3.8,5.4,2
2021-02-16 08:05:00,0.0,6.2,16.6,0
2021-02-16 10:22:00,0.2,9.5,29.9,51
2021-02-16 10:31:00,0.1,12.0,34.6,51
2021-02-16 10:47:00,0.2,9.5,29.9,51
2021-02-16 12:15:00,0.1,11.7,31.3,51
2021-02-16 17:43:00,0.0,6.9,21.6,1
2021-02-16 17:45:00,0.0,9.0,24.8,0
2021-02-16 18:42:00,0.0,7.6,18.7,1
2021-02-16 18:43:00,0.0,4.5,22.7,2
2021-02-16 20:08:00,0.0,6.1,9.4,2
2021-02-16 20:51:00,0.0,5.7,9.4,3
2021-02-16 23:15:00,0.0,2.4,7.9,3
2021-02-17 02:11:00,0.0,6.2,12.2,2
2021-02-17 04:24:00,0.0,5.8,11.5,2
2021-02-17 11:21:00,0.0,7.1,27.4,3
2021-02-17 15:30:00,0.0,5.0,24.8,2
2021-02-17 15:53:00,0.3,10.5,40.0,51
2021-02-17 15:56:00,0.0,8.4,26.6,1
2021-02-17 15:56:00,0.1,11.4,24.5,51
2021-02-17 15:57:00,0.0,5.0,24.8,2
2021-02-17 16:27:00,0.0,6.6,27.4,2
2021-02-17 16:58:00,1.3,7.0,28.1,61
2021-02-17 17:05:00,0.0,4.7,17.6,2
2021-02-17 17:20:00,0.0,5.7,20.5,3
2021-02-17 19:31:00,0.0,3.4,11.9,1
2021-02-17 22:16:00,0.0,7.9,14.8,2
2021-02-17 22:20:00,0.0,4.8,7.9,2
2021-02-17 23:14:00,0.0,12.4,22.7,3
2021-02-18 01:46:00,0.0,7.7,18.0,1
2021-02-18 08:26:00,0.0,9.0,18.4,0
2021-02-18 17:12:00,0.3,13.7,29.5,51
2021-02-18 18:16:00,0.2,4.4,25.2,51
2021-02-18 19:14:00,0.6,12.2,29.9,53
2021-02-18 20:38:00,0.3,14.3,25.9,51
2021-02-18 20:52:00,0.1,6.6,14.0,51
2021-02-18 20:59:00,0.0,4.4,7.9,1
2021-02-19 00:47:00,0.0,7.2,16.2,0
2021-02-19 01:56:00,0.0,6.4,14.0,0
2021-02-19 05:02:00,0.0,5.5,12.2,1
2021-02-19 05:17:00,0.0,3.7,4.7,0
2021-02-19 05:27:00,0.0,3.7,4.7,0
2021-02-19 06:16:00,0.0,5.8,7.6,3
2021-02-19 07:36:00,0.0,6.5,13.7,3
2021-02-19 08:18:00,0.0,2.9,11.5,0
2021-02-19 11:24:00,0.0,3.9,17.6,1
2021-02-19 11:49:00,0.0,4.0,15.8,1
2021-02-19 12:41:00,0.0,6.1,18.7,1
2021-02-19 13:44:00,0.0,10.2,25.2,1
2021-02-19 15:01:00,0.0,7.6,23.0,0
2021-02-19 16:15:00,0.0,9.2,21.2,0
2021-02-19 16:17:00,0.0,8.2,22.0,0
2021-02-19 16:49:00,0.0,6.7,19.1,0
2021-02-19 17:24:00,0.0,9.2,17.3,0
2021-02-19 17:24:00,0.0,20.0,42.5,0
2021-02-19 18:26:00,0.0,16.4,43.2,0
2021-02-19 21:47:00,0.0,12.5,31.3,1
2021-02-19 22:39:00,0.0,5.0,10.1,1
2021-02-19 22:57:00,0.0,9.8,19.4,0
2021-02-19 23:24:00,0.0,17.1,31.0,0
2021-02-20 04:00:00,0.0,8.0,10.8,0
2021-02-20 07:49:00,0.0,3.6,10.4,0
2021-02-20 08:01:00,0.0,10.1,23.8,1
2021-02-20 09:35:00,0.0,6.4,14.4,2
2021-02-20 13:27:00,0.0,1.1,17.3,2
2021-02-20 15:27:00,0.0,4.7,14.8,2
2021-02-20 17:06:00,0.0,18.7,32.0,0
2021-02-20 21:52:00,0.0,10.7,24.1,1
2021-02-20 22:27:00,0.0,19.5,35.3,0
2021-02-20 22:44:00,0.0,16.9,33.5,1
2021-02-20 23:04:00,0.0,17.4,33.8,1
2021-02-20 23:20:00,0.0,8.9,21.6,0
2021-02-21 03:39:00,0.0,12.0,22.3,1
2021-02-21 04:10:00,0.0,6.9,11.9,0
2021-02-21 07:29:00,0.0,4.7,13.0,0
2021-02-21 09:14:00,0.0,4.0,15.8,0
2021-02-21 15:31:00,0.3,9.7,23.4,51
2021-02-21 19:48:00,0.0,6.1,13.0,1
2021-02-21 19:54:00,0.0,6.2,14.8,1
2021-02-21 20:33:00,0.0,22.6,42.1,0
2021-02-22 00:33:00,0.0,12.0,22.3,2
2021-02-22 00:44:00,0.0,18.4,34.9,0
2021-02-22 07:54:00,0.0,13.0,25.9,2
2021-02-22 08:07:00,0.0,10.5,24.1,0
2021-02-22 13:28:00,0.0,6.1,19.4,1
2021-02-22 14:02:00,0.0,3.6,19.4,1
2021-02-22 17:36:00,0.0,19.3,36.0,1
2021-02-22 23:03:00,0.0,10.4,22.7,3
2021-02-23 01:27:00,0.0,10.1,24.1,0
2021-02-23 06:43:00,0.0,6.0,8.3,3
2021-02-23 07:27:00,0.0,8.2,15.5,0
2021-02-23 08:08:00,0.0,4.5,14.0,0
2021-02-23 15:51:00,0.0,5.6,18.7,1
2021-02-23 16:48:00,0.0,5.4,16.9,1
2021-02-23 20:25:00,0.0,3.8,9.4,1
2021-02-23 20:31:00,0.0,9.4,16.6,1
2021-02-23 20:44:00,0.0,6.3,11.2,1
2021-02-23 21:06:00,0.0,7.0,13.7,0
2021-02-23 21:10:00,0.0,4.9,14.0,0
2021-02-23 21:50:00,0.0,8.8,13.7,0
2021-02-23 23:31:00,0.0,7.4,9.7,0
2021-02-23 23:50:00,0.0,9.4,15.5,0
2021-02-24 06:13:00,0.0,8.1,10.8,0
2021-02-24 08:17:00,0.0,4.6,13.0,1
2021-02-24 08:35:00,0.0,6.6,16.9,1
2021-02-24 09:52:00,0.0,6.9,18.0,2
2021-02-24 10:14:00,0.0,6.9,20.2,0
2021-02-24 11:54:00,0.0,11.8,28.1,1
2021-02-24 14:09:00,0.0,7.6,23.0,1
2021-02-24 14:19:00,0.0,7.6,22.7,2
2021-02-24 17:22:00,0.0,6.4,14.0,3
2021-02-24 17:33:00,0.0,14.5,31.7,3
2021-02-24 17:41:00,0.0,11.9,23.8,3
2021-02-24 17:53:00,0.0,8.4,19.8,3
2021-02-24 18:13:00,0.0,15.2,27.4,3
2021-02-24 18:25:00,0.0,13.5,23.8,3
2021-02-24 18:31:00,0.0,15.2,27.4,3
2021-02-24 19:41:00,0.0,12.0,31.7,3
2021-02-24 22:01:00,0.0,10.6,22.3,3
2021-02-25 07:28:00,0.0,7.3,14.8,3
2021-02-25 07:34:00,0.0,10.0,17.6,2
2021-02-25 07:36:00,0.0,10.7,19.1,2
2021-02-25 07:37:00,0.0,7.3,14.8,3
2021-02-25 07:42:00,0.0,10.0,17.6,2
2021-02-25 07:49:00,0.0,10.3,18.0,2
2021-02-25 07:56:00,0.1,8.2,21.6,51
2021-02-25 09:00:00,0.5,6.2,22.7,53
2021-02-25 13:52:00,0.2,13.5,42.5,51
2021-02-25 16:50:00,0.1,6.2,25.9,51
2021-02-25 17:34:00,2.7,11.2,26.6,63
2021-02-25 20:13:00,0.6,8.0,16.2,53
2021-02-25 21:36:00,0.6,11.4,19.8,53
2021-02-26 01:26:00,0.0,6.8,16.9,2
2021-02-26 04:13:00,0.0,6.2,11.9,1
2021-02-26 04:32:00,0.0,5.7,11.2,3
2021-02-26 06:13:00,0.1,5.8,15.8,51
2021-02-26 06:48:00,0.5,8.1,22.0,53
2021-02-26 07:18:00,0.0,13.5,24.5,0
2021-02-26 11:15:00,4.7,6.4,18.7,63
2021-02-26 11:32:00,0.1,2.4,30.2,51
2021-02-26 11:48:00,2.5,6.4,23.0,63
2021-02-26 12:00:00,0.0,5.4,16.2,3
2021-02-26 12:46:00,6.4,6.3,18.4,63
2021-02-26 14:15:00,0.0,4.1,28.8,3
2021-02-26 14:58:00,0.1,5.2,28.4,51
2021-02-26 15:59:00,0.0,4.7,14.4,3
2021-02-26 16:23:00,0.0,8.1,26.6,3
2021-02-26 16:49:00,0.0,8.2,27.4,3
2021-02-26 17:16:00,0.4,9.0,23.8,51
2021-02-26 17:49:00,0.0,8.6,19.8,3
2021-02-26 17:52:00,0.2,8.0,20.5,51
2021-02-26 19:18:00,0.0,12.3,20.9,3
2021-02-26 19:35:00,0.1,11.1,20.2,51
2021-02-26 20:26:00,0.0,7.1,14.0,2
2021-02-26 21:17:00,0.0,6.3,13.7,2
2021-02-26 21:39:00,0.0,4.4,13.0,1
2021-02-26 21:55:00,0.0,4.0,11.9,3
2021-02-26 21:55:00,0.0,6.3,13.7,2
2021-02-26 22:47:00,0.0,5.1,10.4,2
2021-02-26 23:22:00,0.0,4.0,18.0,1
2021-02-26 23:33:00,0.0,8.8,16.6,0
2021-02-26 23:43:00,0.1,1.6,6.1,51
2021-02-27 00:50:00,0.0,6.1,10.4,3
2021-02-27 00:56:00,0.0,7.4,10.1,1
2021-02-27 06:36:00,0.0,4.1,9.7,1
2021-02-27 07:01:00,0.2,6.3,16.9,51
2021-02-27 07:49:00,0.0,8.8,14.8,1
2021-02-27 11:57:00,0.2,6.5,28.1,51
2021-02-27 12:00:00,0.1,10.8,25.2,51
2021-02-27 12:17:00,0.1,4.6,26.3,51
2021-02-27 12:33:00,0.1,3.7,27.4,51
2021-02-27 13:42:00,0.8,5.2,27.7,53
2021-02-27 13:44:00,0.1,1.6,27.0,51
2021-02-27 14:31:00,0.1,7.4,26.3,51
2021-02-27 14:57:00,0.1,7.4,26.3,51
2021-02-27 18:24:00,2.4,11.1,29.9,61
2021-02-27 19:02:00,0.4,8.4,18.7,51
2021-02-27 20:50:00,0.1,9.2,18.4,51
2021-02-27 22:04:00,1.5,11.6,27.0,61
2021-02-27 22:47:00,0.4,14.1,24.5,51
2021-02-27 23:25:00,0.4,12.2,31.0,51
2021-02-27 23:59:00,0.4,12.2,31.0,51
2021-02-28 01:34:00,0.2,6.3,14.4,51
2021-02-28 13:18:00,0.0,4.0,32.8,3
2021-02-28 13:31:00,0.0,9.6,24.5,3
2021-02-28 15:41:00,0.0,2.3,11.5,3
2021-02-28 15:53:00,3.2,10.3,22.3,63
2021-02-28 16:32:00,0.0,12.2,33.8,1
2021-02-28 17:31:00,0.0,9.3,27.7,2
2021-02-28 19:49:00,0.0,11.2,18.7,3
2021-02-28 20:25:00,0.2,7.2,14.8,51
2021-02-28 21:31:00,0.0,7.6,9.4,2
2021-03-01 03:56:00,0.0,7.2,12.2,1
2021-03-01 12:55:00,0.2,10.6,33.8,51
2021-03-01 17:30:00,0.0,5.2,16.2,2
2021-03-01 21:45:00,0.0,9.7,24.1,3
2021-03-02 01:15:00,0.0,8.7,18.0,3
2021-03-02 04:12:00,0.0,6.8,16.9,0
2021-03-02 07:28:00,0.0,10.3,17.6,2
2021-03-02 10:14:00,0.0,11.8,31.3,3
2021-03-02 12:10:00,0.0,9.1,29.2,3
2021-03-02 13:29:00,0.0,12.0,31.0,3
2021-03-02 14:31:00,0.0,9.5,24.8,2
2021-03-02 14:34:00,0.0,8.8,27.4,1
2021-03-02 17:22:00,0.0,2.6,9.4,2
2021-03-02 17:34:00,0.0,8.2,19.8,3
2021-03-03 00:58:00,0.1,4.0,12.6,51
2021-03-03 10:02:00,0.0,12.0,26.6,2
2021-03-03 10:03:00,0.0,8.8,22.0,2
2021-03-03 12:14:00,0.0,15.4,32.0,3
2021-03-03 14:04:00,0.0,8.6,26.6,3
2021-03-03 17:48:00,0.0,11.3,22.7,3
2021-03-03 18:22:00,0.9,9.0,26.3,53
2021-03-03 18:30:00,0.9,9.0,26.3,53
2021-03-03 19:07:00,0.0,6.6,23.4,3
2021-03-03 19:09:00,0.0,5.8,14.4,3
2021-03-03 19:47:00,0.0,8.2,19.1,3
2021-03-03 20:35:00,0.0,10.2,19.4,3
2021-03-03 23:30:00,0.0,6.8,12.6,3
2021-03-04 01:47:00,0.0,6.9,13.3,3
2021-03-04 04:35:00,0.0,10.4,19.1,2
2021-03-04 04:35:00,0.0,10.4,19.1,2
2021-03-04 04:43:00,0.0,3.9,7.9,3
2021-03-04 06:50:00,0.0,5.2,8.6,3
2021-03-04 07:25:00,0.0,6.8,13.0,2
2021-03-04 07:27:00,0.0,6.8,13.0,2
2021-03-04 09:29:00,0.0,3.5,17.3,1
2021-03-04 14:18:00,0.1,12.7,42.1,51
2021-03-04 15:18:00,0.1,7.9,32.0,51
2021-03-04 15:34:00,0.6,12.3,41.4,53
2021-03-04 18:52:00,1.7,15.6,34.2,61
2021-03-04 21:23:00,0.0,6.8,16.6,3
2021-03-04 22:06:00,0.0,13.2,26.6,3
2021-03-05 01:29:00,0.0,10.9,19.1,3
2021-03-05 01:35:00,0.0,19.0,31.7,3
2021-03-05 06:15:00,0.0,17.1,33.8,3
2021-03-05 06:57:00,0.0,15.5,27.0,3
2021-03-05 07:21:00,0.0,17.3,30.2,3
2021-03-05 07:33:00,0.0,18.6,36.7,3
2021-03-05 07:37:00,0.0,6.6,12.6,3
2021-03-05 08:47:00,0.1,17.7,32.0,51
2021-03-05 10:25:00,0.4,18.7,51.1,51
2021-03-05 10:42:00,0.4,18.7,51.1,51
2021-03-05 13:01:00,1.5,23.7,64.8,61
2021-03-05 13:48:00,2.2,25.1,63.7,61
2021-03-05 15:08:00,2.7,21.4,57.6,63
2021-03-05 15:09:00,2.1,19.3,56.5,61
2021-03-05 15:12:00,2.1,19.3,56.5,61
2021-03-05 15:15:00,2.1,19.3,56.5,61
2021-03-05 15:15:00,0.1,24.0,54.4,51
2021-03-05 15:43:00,2.7,21.4,57.6,63
2021-03-05 16:32:00,0.0,20.2,48.2,3
2021-03-05 16:59:00,0.1,20.9,55.1,51
2021-03-05 17:00:00,1.1,14.1,49.7,55
2021-03-05 17:14:00,1.1,14.1,49.7,55
2021-03-05 17:19:00,0.7,10.6,48.6,53
2021-03-05 18:18:00,0.1,11.0,31.3,51
2021-03-05 18:29:00,0.1,11.0,31.3,51
2021-03-05 18:43:00,0.4,17.0,42.5,51
2021-03-05 18:53:00,2.7,9.7,45.0,63
2021-03-05 20:41:00,4.2,3.1,18.0,63
2021-03-05 21:12:00,0.3,11.5,23.4,51
2021-03-05 22:00:00,1.9,11.2,35.6,61
2021-03-06 05:33:00,0.4,13.1,26.3,51
2021-03-06 06:12:00,0.1,16.3,29.2,51
2021-03-06 06:44:00,1.1,11.9,32.0,55
2021-03-06 06:49:00,0.6,7.9,20.5,53
2021-03-06 07:51:00,0.8,10.8,24.1,53
2021-03-06 08:07:00,0.7,9.7,18.7,53
2021-03-06 08:19:00,0.7,9.5,20.9,53
2021-03-06 08:20:00,0.2,16.6,33.5,51
2021-03-06 08:56:00,0.1,19.1,32.0,51
2021-03-06 09:04:00,0.2,14.4,38.5,51
2021-03-06 09:28:00,0.2,12.3,32.4,51
2021-03-06 11:42:00,0.2,9.7,39.2,51
2021-03-06 14:34:00,0.1,15.7,45.0,51
2021-03-06 15:07:00,3.9,11.2,31.7,63
2021-03-06 17:54:00,6.9,7.9,24.5,63
2021-03-06 18:07:00,0.2,11.8,36.0,51
2021-03-06 18:46:00,2.0,5.9,29.9,61
2021-03-06 19:43:00,0.4,5.6,9.7,51
2021-03-06 19:54:00,0.0,7.9,19.1,3
2021-03-06 20:52:00,0.7,2.3,9.0,53
2021-03-06 23:46:00,0.3,7.3,21.6,51
2021-03-07 00:14:00,0.4,6.1,12.2,51
2021-03-07 00:28:00,0.0,4.3,9.7,3
2021-03-07 03:30:00,0.0,4.3,10.8,3
2021-03-07 06:13:00,1.2,4.7,7.2,55
2021-03-07 06:51:00,0.0,4.8,9.0,3
2021-03-07 07:51:00,0.4,5.8,10.8,51
2021-03-07 08:01:00,0.2,7.6,18.7,51
2021-03-07 08:30:00,0.1,9.4,18.7,51
2021-03-07 10:37:00,0.2,5.4,20.2,51
2021-03-07 13:13:00,0.1,3.8,26.6,51
2021-03-07 13:25:00,0.0,3.2,18.0,3
2021-03-07 13:32:00,6.5,14.1,35.6,63
2021-03-07 15:19:00,0.1,6.5,24.8,51
2021-03-07 17:07:00,0.4,13.4,29.2,51
2021-03-07 17:34:00,0.4,13.4,29.2,51
2021-03-07 17:50:00,0.4,13.4,29.2,51
2021-03-07 18:08:00,1.0,7.4,20.5,55
2021-03-07 19:05:00,3.1,0.7,10.1,63
2021-03-07 19:51:00,0.2,4.5,8.3,51
2021-03-08 00:34:00,0.0,4.1,8.6,3
2021-03-08 01:45:00,0.0,4.6,12.2,3
2021-03-08 04:48:00,0.1,2.6,9.0,51
2021-03-08 06:14:00,0.0,4.7,10.4,3
2021-03-08 06:42:00,0.0,6.0,12.6,3
2021-03-08 07:34:00,0.0,4.0,9.4,3
2021-03-08 13:54:00,0.1,2.5,15.5,51
2021-03-08 14:10:00,0.2,3.8,21.2,51
2021-03-08 15:06:00,0.1,0.4,19.1,51
2021-03-08 16:58:00,0.1,4.8,16.9,51
2021-03-08 17:59:00,0.0,7.1,22.3,3
2021-03-08 19:10:00,0.1,12.5,20.5,51
2021-03-08 21:21:00,0.0,6.5,12.2,2
2021-03-09 11:24:00,0.1,4.9,18.7,51
2021-03-09 16:22:00,0.0,14.2,29.2,2
2021-03-09 19:21:00,0.0,5.0,8.3,2
2021-03-09 22:15:00,0.0,4.5,8.3,3
2021-03-10 01:33:00,0.0,1.8,5.4,0
2021-03-10 07:40:00,0.0,2.8,8.3,3
2021-03-10 08:33:00,0.0,2.2,10.8,2
2021-03-10 08:58:00,0.0,3.9,13.0,0
2021-03-10 08:59:00,0.0,2.9,11.9,3
2021-03-10 10:14:00,0.0,6.0,19.1,2
2021-03-10 10:39:00,0.0,4.8,18.0,2
2021-03-10 12:54:00,0.0,3.6,16.2,0
2021-03-11 00:18:00,0.0,12.6,25.9,1
2021-03-11 02:17:00,0.0,4.7,8.3,0
2021-03-11 05:10:00,0.0,6.9,12.2,0
2021-03-11 05:49:00,0.0,5.8,8.3,1
2021-03-11 06:08:00,0.0,10.3,18.4,3
2021-03-11 11:21:00,0.0,11.6,29.2,1
2021-03-11 12:54:00,0.1,15.3,41.0,51
2021-03-11 13:34:00,0.1,15.0,36.4,51
2021-03-11 15:10:00,0.0,11.4,38.9,0
2021-03-11 17:43:00,0.1,5.6,33.1,51
2021-03-11 19:55:00,0.0,4.6,6.1,1
2021-03-11 20:20:00,0.0,6.3,7.9,2
2021-03-12 02:09:00,0.0,7.1,13.7,1
2021-03-12 07:54:00,0.0,8.4,14.4,0
2021-03-12 08:11:00,0.0,1.0,14.0,0
2021-03-12 08:22:00,0.1,9.2,19.1,51
2021-03-12 09:32:00,0.0,8.3,23.8,0
2021-03-12 11:47:00,0.1,6.6,20.5,51
2021-03-12 13:10:00,0.0,9.8,24.1,1
2021-03-12 13:38:00,0.1,9.3,22.7,51
2021-03-12 15:17:00,0.0,11.3,28.8,1
2021-03-12 19:33:00,0.0,10.4,29.9,0
2021-03-12 22:17:00,0.0,12.7,22.3,0
2021-03-13 00:57:00,0.0,8.0,20.5,0
2021-03-13 05:06:00,0.0,5.8,10.4,0
2021-03-13 05:44:00,0.0,8.8,10.8,0
2021-03-13 06:05:00,0.0,7.0,10.8,3
2021-03-13 09:06:00,0.0,9.4,25.6,1
2021-03-13 09:24:00,0.0,6.5,21.2,0
2021-03-13 11:36:00,0.0,4.6,19.4,0
2021-03-13 12:47:00,0.1,3.8,20.2,51
2021-03-13 12:55:00,0.0,2.3,16.9,1
2021-03-13 13:06:00,0.0,2.1,12.2,3
2021-03-13 14:52:00,0.0,4.7,16.6,3
2021-03-13 17:47:00,0.0,20.1,34.2,0
2021-03-13 21:42:00,0.0,15.1,31.7,0
2021-03-13 22:14:00,0.0,9.6,18.7,2
2021-03-13 23:27:00,0.0,9.2,16.9,0
2021-03-14 00:17:00,0.0,7.9,15.1,0
2021-03-14 05:51:00,0.0,6.0,9.4,2
2021-03-14 16:35:00,0.0,4.0,17.3,1
2021-03-14 16:56:00,0.0,3.3,16.6,3
2021-03-14 18:13:00,0.0,13.0,19.4,1
2021-03-14 20:05:00,0.0,4.7,7.6,2
2021-03-14 22:05:00,0.0,5.6,15.1,1
2021-03-14 22:25:00,0.2,7.6,13.3,51
2021-03-15 05:44:00,0.0,5.3,9.0,0
2021-03-15 06:10:00,0.0,4.7,9.7,2
2021-03-15 06:52:00,0.0,5.5,9.4,0
2021-03-15 10:08:00,0.0,4.0,16.9,2
2021-03-15 16:22:00,0.1,2.2,15.5,51
2021-03-15 16:43:00,0.1,17.3,29.5,51
2021-03-15 17:17:00,0.1,6.9,16.2,51
2021-03-16 06:59:00,0.0,12.1,20.5,0
2021-03-16 14:52:00,0.0,7.9,24.1,1
2021-03-16 15:11:00,0.0,3.7,19.4,1
2021-03-16 17:41:00,0.1,6.0,13.0,51
2021-03-16 17:47:00,0.1,6.0,13.0,51
2021-03-16 18:03:00,0.0,4.0,19.4,1
2021-03-16 19:26:00,0.0,10.2,18.4,1
2021-03-16 19:56:00,0.0,5.0,14.4,1
2021-03-17 08:34:00,0.0,7.7,18.0,1
2021-03-17 11:27:00,0.0,11.3,29.5,2
2021-03-17 11:58:00,0.0,14.0,32.0,3
2021-03-17 12:03:00,0.1,11.8,29.5,51
2021-03-17 15:33:00,0.7,14.7,30.6,53
2021-03-17 17:04:00,0.1,11.4,24.1,51
2021-03-17 19:34:00,0.0,5.2,9.0,3
2021-03-17 19:40:00,0.0,2.1,3.6,3
2021-03-17 20:44:00,0.0,5.2,9.4,3
2021-03-17 23:13:00,0.0,2.6,6.8,3
2021-03-17 23:48:00,0.0,2.6,6.8,3
2021-03-18 07:33:00,0.2,8.0,23.4,51
2021-03-18 07:39:00,0.2,7.1,22.7,51
2021-03-18 08:00:00,0.0,1.1,8.6,3
2021-03-18 08:15:00,0.1,8.0,16.9,51
2021-03-18 08:54:00,0.0,3.6,10.4,3
2021-03-18 09:34:00,0.0,7.5,23.0,2
2021-03-18 14:07:00,0.1,6.8,27.7,51
2021-03-18 15:52:00,0.1,2.3,12.2,51
2021-03-18 17:17:00,0.0,5.2,11.9,3
2021-03-18 17:20:00,0.0,4.3,10.4,3
2021-03-18 18:51:00,0.0,3.1,17.3,3
2021-03-18 19:12:00,0.0,10.2,20.5,3
2021-03-18 19:40:00,0.0,3.7,7.6,3
2021-03-18 20:49:00,0.0,3.7,6.5,3
2021-03-18 23:06:00,0.0,14.1,26.6,3
2021-03-19 03:15:00,0.0,8.0,15.1,1
2021-03-19 04:13:00,0.0,13.1,26.3,3
2021-03-19 11:21:00,0.0,7.4,22.3,1
2021-03-19 14:17:00,0.0,2.5,16.9,1
2021-03-19 15:25:00,0.0,4.4,15.8,2
2021-03-19 16:59:00,0.0,1.1,16.2,2
2021-03-19 17:02:00,1.9,14.8,24.8,61
