DATAHORA,CHUVA,VENTO,RAJADA,CODIGO_TEMPO
2022-01-05 17:52:00,2.6,14.0,32.4,63
2022-01-05 21:04:00,0.0,16.4,24.1,3
2022-01-05 22:05:00,0.0,16.0,31.3,3
2022-01-06 06:38:00,0.1,9.1,14.4,51
2022-01-06 12:26:04,0.4,6.5,21.2,51
2022-01-06 12:38:00,0.1,8.4,20.9,51
2022-01-06 14:33:00,0.2,13.4,34.2,51
2022-01-06 16:40:00,0.5,12.6,33.1,53
2022-01-06 20:09:03,0.5,10.8,19.1,53
2022-01-06 20:12:00,0.0,15.1,26.3,3
2022-01-06 20:56:00,0.1,16.4,32.8,51
2022-01-07 02:40:00,0.2,16.9,32.4,51
2022-01-07 06:58:36,0.3,13.4,24.5,51
2022-01-07 08:04:07,0.9,10.7,23.0,53
2022-01-07 09:37:01,0.8,14.1,23.8,53
2022-01-07 11:18:00,0.1,19.9,36.0,51
2022-01-07 13:48:15,0.1,16.0,34.2,51
2022-01-07 14:07:00,0.1,19.2,37.1,51
2022-01-07 17:19:00,0.1,23.7,49.3,51
2022-01-07 17:30:00,0.1,24.8,49.7,51
2022-01-07 17:47:00,0.3,26.6,46.8,51
2022-01-07 18:40:00,0.1,22.4,47.9,51
2022-01-07 18:46:00,0.1,22.4,47.9,51
2022-01-07 20:53:43,0.0,19.4,36.0,1
2022-01-07 22:33:00,0.0,15.8,27.0,1
2022-01-07 22:57:21,0.0,17.8,34.6,0
2022-01-08 02:07:00,0.0,19.2,36.0,3
2022-01-08 05:35:00,0.0,16.3,32.0,3
2022-01-08 10:45:00,0.2,18.3,38.2,51
2022-01-08 20:27:00,0.0,19.6,38.5,2
2022-01-08 21:49:00,0.0,17.7,32.4,3
2022-01-09 00:22:45,0.0,14.9,30.6,3
2022-01-09 00:31:00,0.0,16.4,33.8,3
2022-01-09 09:08:00,0.0,21.9,34.2,3
2022-01-09 11:07:00,0.0,18.6,43.2,3
2022-01-09 11:54:00,0.0,18.6,43.2,3
2022-01-09 14:16:00,0.9,23.7,43.2,53
2022-01-09 16:37:00,0.9,20.7,43.2,53
2022-01-09 18:14:00,0.1,17.7,43.9,51
2022-01-09 18:29:00,0.0,19.4,44.3,3
2022-01-09 19:49:00,0.0,17.1,37.4,3
2022-01-09 23:07:16,0.0,12.0,24.1,0
2022-01-10 10:37:00,0.0,8.3,20.2,3
2022-01-10 20:24:06,0.0,6.1,11.5,0
2022-01-10 20:26:00,0.0,4.3,6.8,0
2022-01-11 01:35:00,0.0,10.0,21.6,2
2022-01-11 05:19:53,0.8,1.1,5.0,53
2022-01-11 06:57:00,0.0,2.5,4.7,3
2022-01-11 08:15:39,0.2,2.6,12.2,51
2022-01-11 08:43:25,0.1,0.4,9.0,51
2022-01-11 10:06:00,0.0,1.8,8.6,3
2022-01-11 12:56:00,0.8,4.3,13.3,53
2022-01-11 14:56:00,0.0,1.6,13.3,3
2022-01-11 15:03:00,0.0,4.3,18.7,3
2022-01-11 15:23:00,0.0,4.3,18.7,3
2022-01-11 16:43:00,0.0,5.2,16.2,2
2022-01-11 20:02:34,0.0,3.5,4.7,1
2022-01-11 20:56:00,0.0,5.9,13.3,3
2022-01-11 22:22:00,0.0,7.9,13.7,3
2022-01-12 03:00:08,0.0,5.4,8.3,3
2022-01-12 06:35:00,0.0,4.6,7.9,2
2022-01-12 07:37:00,0.0,6.9,13.7,0
2022-01-12 11:27:00,0.0,11.4,29.9,3
2022-01-12 13:54:00,0.8,7.6,32.0,53
2022-01-12 15:10:00,0.0,5.1,20.9,1
2022-01-12 20:20:40,0.1,4.8,6.5,51
2022-01-12 21:28:00,3.2,0.5,22.0,63
2022-01-12 23:24:17,0.0,3.9,9.4,3
2022-01-13 06:41:28,0.0,6.4,11.5,3
2022-01-13 07:35:34,0.0,5.9,14.0,3
2022-01-13 08:11:00,0.0,4.0,12.6,0
2022-01-13 12:35:00,0.0,11.8,28.1,3
2022-01-13 16:00:00,0.4,12.5,26.3,51
2022-01-13 16:21:56,0.0,5.2,18.7,2
2022-01-13 16:32:00,3.5,19.2,37.4,63
2022-01-13 17:28:16,1.9,10.3,20.9,61
2022-01-13 17:58:00,0.2,12.0,26.3,51
2022-01-13 18:14:00,0.0,3.9,9.7,3
2022-01-13 18:15:00,0.2,9.7,24.5,51
2022-01-13 19:56:28,0.0,8.0,19.1,2
2022-01-13 20:31:09,0.0,5.1,10.8,3
2022-01-14 05:27:00,0.0,7.3,14.4,3
2022-01-14 05:35:00,0.0,10.8,19.8,3
2022-01-14 14:30:00,0.1,1.9,12.6,51
2022-01-14 15:28:00,0.8,15.5,36.0,53
2022-01-14 15:41:39,0.0,7.9,20.2,1
2022-01-14 16:11:00,0.0,6.7,23.0,3
2022-01-14 18:40:00,0.0,9.7,22.3,3
2022-01-14 22:33:00,0.0,9.7,17.6,3
2022-01-14 22:41:00,0.0,9.7,17.6,3
2022-01-14 23:50:31,0.0,7.9,14.8,3
2022-01-15 01:19:52,0.0,7.8,16.6,3
2022-01-15 01:49:21,0.0,6.4,14.0,3
2022-01-15 08:57:00,0.0,9.4,18.4,3
2022-01-15 14:33:00,2.3,8.8,23.4,61
2022-01-15 15:33:00,0.0,8.4,19.8,3
2022-01-15 20:19:00,0.1,5.8,9.7,51
2022-01-15 21:11:00,0.0,5.7,13.0,3
2022-01-16 03:19:44,0.0,4.7,8.6,3
2022-01-16 05:54:00,0.0,10.3,19.4,3
2022-01-16 06:58:08,0.0,1.9,9.4,3
2022-01-16 14:32:08,0.5,1.4,9.7,53
2022-01-16 18:47:00,0.1,6.1,16.2,51
2022-01-16 21:39:00,0.1,8.3,18.0,51
2022-01-17 00:27:00,0.0,9.7,18.4,2
2022-01-17 00:29:00,0.0,11.2,20.5,3
2022-01-17 03:05:00,0.0,5.9,11.9,3
2022-01-17 06:08:00,0.0,4.3,8.3,1
2022-01-17 06:56:00,0.0,4.3,8.3,1
2022-01-17 09:39:00,0.0,10.5,20.2,1
2022-01-17 11:18:05,0.0,10.9,26.6,0
2022-01-17 11:23:00,0.0,12.5,28.4,0
2022-01-17 13:11:00,0.0,9.8,24.8,1
2022-01-17 14:48:00,0.0,14.0,33.1,0
2022-01-17 15:42:00,0.0,12.9,28.8,1
2022-01-17 23:41:18,0.0,2.9,6.1,0
2022-01-18 00:39:01,0.0,5.1,10.4,0
2022-01-18 04:39:00,0.0,3.3,7.6,0
2022-01-18 05:42:00,0.0,5.5,13.3,0
2022-01-18 10:05:00,0.0,9.7,24.5,0
2022-01-18 12:42:00,0.0,11.6,30.6,0
2022-01-18 13:26:38,0.2,2.9,17.6,51
2022-01-18 15:03:26,0.0,3.3,16.2,1
2022-01-18 16:01:00,0.4,8.9,20.5,51
2022-01-18 19:26:00,1.6,12.6,25.9,61
2022-01-19 08:57:00,0.0,6.4,16.9,0
2022-01-19 09:59:00,0.0,7.2,15.5,0
2022-01-19 12:14:46,0.0,7.3,22.7,0
2022-01-19 15:35:57,0.0,7.1,20.2,0
2022-01-19 16:34:22,0.3,4.6,25.2,51
2022-01-19 18:01:00,0.0,3.3,14.4,0
2022-01-19 18:15:14,0.0,3.9,16.2,0
2022-01-19 18:47:18,0.0,5.7,13.0,1
2022-01-19 20:47:02,0.0,4.7,8.6,1
2022-01-19 23:16:53,0.0,4.1,13.0,1
2022-01-20 02:32:15,0.0,5.1,11.2,2
2022-01-20 03:43:39,0.0,6.5,13.0,3
2022-01-20 06:46:32,0.0,4.6,8.3,1
2022-01-20 07:51:10,0.0,3.0,12.6,3
2022-01-20 17:08:10,0.0,10.4,30.6,2
2022-01-20 17:34:29,0.0,2.7,12.2,2
2022-01-20 17:37:49,0.0,2.7,12.2,2
2022-01-20 17:49:03,0.0,2.7,12.2,2
2022-01-20 18:55:56,0.0,4.3,8.6,2
2022-01-21 03:45:45,0.0,7.0,14.0,0
2022-01-21 06:07:05,0.0,4.5,9.0,0
2022-01-21 06:53:04,0.0,9.4,16.6,1
2022-01-21 07:07:17,0.0,5.0,11.5,0
2022-01-21 07:16:51,0.0,5.0,11.5,0
2022-01-21 07:21:29,0.0,9.0,18.7,0
2022-01-21 07:50:30,0.0,4.6,10.4,0
2022-01-21 07:58:08,0.0,6.6,14.0,0
2022-01-21 07:58:13,0.0,9.0,18.7,0
2022-01-21 08:01:55,0.0,5.1,14.4,0
2022-01-21 11:59:18,0.0,3.3,18.0,1
2022-01-21 12:46:00,0.0,1.6,15.1,3
2022-01-21 14:31:03,0.0,6.2,17.3,0
2022-01-21 17:50:21,0.0,14.0,31.7,0
2022-01-21 19:45:34,0.0,16.8,28.8,0
2022-01-21 19:46:31,0.0,13.6,32.0,0
2022-01-21 20:24:09,0.0,7.1,9.7,0
2022-01-21 20:28:56,0.0,17.1,28.4,0
2022-01-21 21:10:13,0.0,6.5,9.0,0
2022-01-21 23:13:32,0.0,6.2,9.0,0
2022-01-22 01:55:10,0.0,19.0,33.1,2
2022-01-22 02:23:14,0.0,14.7,27.4,0
2022-01-22 05:09:49,0.0,9.9,18.4,0
2022-01-22 11:35:26,0.0,1.3,16.6,0
2022-01-22 12:04:00,0.0,1.6,13.7,0
2022-01-22 15:01:00,0.0,1.5,11.5,3
2022-01-22 18:20:00,0.0,5.2,23.4,2
2022-01-22 18:27:41,0.1,6.4,24.5,51
2022-01-22 20:27:38,0.0,2.2,3.6,1
2022-01-23 01:46:43,0.0,6.4,15.5,0
2022-01-23 05:07:11,0.0,5.1,8.6,2
2022-01-23 12:30:00,0.0,2.0,15.8,2
2022-01-23 13:38:41,0.0,4.6,21.2,3
2022-01-23 16:32:12,0.0,1.3,12.6,3
2022-01-24 05:39:43,0.0,5.4,9.0,3
2022-01-24 07:25:38,0.0,5.6,12.6,3
2022-01-24 08:16:46,0.0,4.6,14.4,3
2022-01-24 09:49:00,0.0,6.3,22.3,3
2022-01-24 12:44:09,0.1,10.4,28.8,51
2022-01-24 13:01:04,0.0,5.9,22.3,3
2022-01-24 13:30:06,0.0,4.3,21.6,3
2022-01-24 15:58:03,0.0,1.8,12.2,1
2022-01-24 16:18:05,0.0,4.6,20.2,0
2022-01-24 17:47:19,0.0,6.4,15.8,2
2022-01-25 03:18:15,0.0,9.4,18.0,3
2022-01-25 04:55:49,0.0,5.0,10.4,2
2022-01-25 06:38:56,0.0,6.6,10.1,1
2022-01-25 06:50:00,0.0,5.3,13.7,1
2022-01-25 07:38:23,0.0,7.3,14.8,1
2022-01-25 08:05:53,0.0,12.7,25.6,3
2022-01-25 15:55:01,0.0,8.1,26.3,1
2022-01-25 16:32:46,0.0,3.1,16.6,2
2022-01-25 21:10:57,0.0,13.4,26.3,2
2022-01-25 21:29:36,0.0,13.4,26.3,2
2022-01-25 23:30:00,0.0,4.8,9.4,0
2022-01-26 06:13:08,0.0,4.2,6.8,1
2022-01-26 07:05:32,0.0,7.7,14.8,1
2022-01-26 08:15:29,0.0,7.2,17.6,0
2022-01-26 14:12:02,0.6,12.2,31.3,53
2022-01-26 15:52:33,0.0,15.1,28.8,3
2022-01-26 17:42:40,1.7,8.4,20.9,61
2022-01-26 17:54:46,1.7,8.4,20.9,61
2022-01-26 20:00:17,0.0,11.3,18.4,0
2022-01-26 21:44:14,0.0,5.0,14.4,1
2022-01-26 22:30:51,15.1,11.6,23.8,65
2022-01-26 23:30:28,1.1,6.9,20.5,55
2022-01-27 10:35:56,0.0,27.8,47.9,3
2022-01-27 12:21:51,0.0,13.0,30.6,3
2022-01-27 13:19:27,0.0,17.7,38.9,3
2022-01-27 17:09:16,0.0,7.6,25.6,3
2022-01-27 19:51:56,1.6,14.3,28.8,61
2022-01-27 19:58:00,0.0,3.9,11.9,3
2022-01-27 21:49:39,0.0,2.4,8.6,3
2022-01-27 21:59:44,0.0,1.9,5.8,3
2022-01-28 03:52:03,0.0,3.9,6.8,3
2022-01-28 04:00:35,0.0,9.4,17.6,3
2022-01-28 05:11:28,0.0,3.1,6.5,3
2022-01-28 06:48:03,0.0,9.0,15.1,3
2022-01-28 07:01:09,0.0,7.0,15.5,3
2022-01-28 07:26:56,0.0,10.4,19.1,3
2022-01-28 07:54:25,0.0,7.0,15.5,3
2022-01-28 08:50:05,0.0,9.4,16.9,3
2022-01-28 09:11:32,0.0,14.7,24.8,3
2022-01-28 09:37:06,0.0,11.0,28.1,3
2022-01-28 11:22:53,1.0,17.2,35.6,55
2022-01-28 12:08:04,0.0,13.2,33.5,1
2022-01-28 16:26:00,1.9,8.2,15.8,61
2022-01-28 18:12:49,0.8,9.9,23.8,53
2022-01-28 19:15:55,1.3,10.5,22.0,61
2022-01-28 19:53:43,1.3,10.5,22.0,61
2022-01-28 19:59:16,1.3,10.5,22.0,61
2022-01-28 22:28:20,0.2,13.0,24.8,51
2022-01-28 23:03:01,0.0,8.3,15.1,3
2022-01-28 23:50:05,0.5,5.8,12.6,53
2022-01-29 00:08:30,1.3,7.5,15.8,61
2022-01-29 00:09:09,1.6,7.3,11.9,61
2022-01-29 02:22:14,0.9,9.3,21.2,53
2022-01-29 05:49:35,0.3,6.6,13.0,51
2022-01-29 06:02:40,1.0,6.0,11.9,55
2022-01-29 06:16:18,1.1,4.3,9.0,55
2022-01-29 06:18:36,1.4,6.4,13.7,61
2022-01-29 07:23:58,1.8,9.1,20.9,61
2022-01-29 07:27:59,1.3,11.7,22.0,61
2022-01-29 08:05:14,1.2,12.3,26.3,55
2022-01-29 08:07:01,1.9,4.3,11.2,61
2022-01-29 08:14:55,0.8,8.7,23.8,53
2022-01-29 11:15:35,0.6,11.4,24.8,53
2022-01-29 12:18:59,1.8,17.6,37.8,61
2022-01-29 13:30:32,2.8,14.3,35.6,63
2022-01-29 14:05:07,1.6,9.8,35.3,61
2022-01-29 14:39:06,1.7,16.5,35.3,61
2022-01-29 14:43:03,1.2,12.7,32.4,55
2022-01-29 14:48:53,0.5,12.3,37.4,53
2022-01-29 15:44:54,0.2,11.1,31.7,51
2022-01-29 15:47:21,0.3,5.5,25.2,51
2022-01-29 16:55:19,0.2,5.8,26.6,51
2022-01-29 17:14:09,3.1,9.8,27.0,63
2022-01-29 19:57:45,2.8,6.3,22.7,63
2022-01-29 20:06:47,1.4,5.1,10.1,61
2022-01-29 22:33:50,1.9,10.0,23.8,61
2022-01-30 00:02:38,5.5,8.0,26.3,63
2022-01-30 01:49:57,0.9,8.2,19.8,53
2022-01-30 03:03:06,0.9,3.2,15.1,53
2022-01-30 03:31:28,3.9,14.6,29.5,63
2022-01-30 03:36:16,0.4,10.2,28.1,51
2022-01-30 03:56:30,2.8,7.9,21.2,63
2022-01-30 05:59:18,1.6,7.4,20.9,61
2022-01-30 06:09:50,1.1,15.5,37.8,55
2022-01-30 09:07:00,0.0,9.5,23.8,3
2022-01-30 09:57:25,1.0,10.0,34.2,55
2022-01-30 11:19:46,5.3,9.1,23.4,63
2022-01-30 12:10:00,0.1,18.2,39.2,51
2022-01-30 12:19:22,0.3,13.5,36.7,51
2022-01-30 12:29:00,0.1,11.5,26.6,51
2022-01-30 14:30:09,0.6,17.4,32.8,53
2022-01-30 14:51:04,0.3,14.0,34.9,51
2022-01-30 15:23:17,0.2,11.6,32.0,51
2022-01-30 16:08:10,2.1,9.8,28.8,61
2022-01-30 17:38:00,0.4,10.2,37.1,51
2022-01-30 18:06:31,1.7,3.2,20.5,61
2022-01-30 18:52:08,0.0,10.7,21.6,3
2022-01-30 18:55:52,1.3,4.7,22.3,61
2022-01-30 19:37:00,0.1,7.7,15.1,51
2022-01-30 19:49:34,1.0,3.5,13.3,55
2022-01-30 21:25:06,0.1,9.0,9.4,51
2022-01-31 01:13:44,0.8,6.4,16.6,53
2022-01-31 03:56:49,1.2,10.1,19.1,55
2022-01-31 04:11:00,1.4,7.2,16.6,61
2022-01-31 08:23:39,2.9,14.8,35.6,63
2022-01-31 09:32:11,4.3,14.4,33.5,63
2022-01-31 11:26:00,0.3,14.8,28.8,51
2022-01-31 12:07:27,0.5,17.8,38.5,53
2022-01-31 12:09:50,0.8,23.3,51.1,53
2022-01-31 15:34:31,0.2,11.6,27.4,51
2022-01-31 15:46:41,0.4,14.1,37.8,51
2022-01-31 15:52:06,0.0,14.2,41.0,3
2022-01-31 16:49:19,2.0,10.2,36.0,61
2022-01-31 17:34:44,0.6,20.6,40.3,53
2022-01-31 18:36:14,0.0,8.0,15.8,1
2022-01-31 19:13:32,0.0,5.0,14.4,3
2022-01-31 21:12:24,2.0,10.5,13.7,61
2022-01-31 22:16:13,0.0,9.6,17.6,3
2022-01-31 22:28:15,1.7,10.1,18.7,61
2022-02-01 06:36:32,0.0,9.5,18.4,3
2022-02-01 06:58:52,0.0,8.1,21.2,3
2022-02-01 07:16:00,2.8,11.6,20.9,63
2022-02-01 07:27:45,0.0,11.6,21.6,3
2022-02-01 09:29:39,3.2,10.8,17.3,63
2022-02-01 10:05:44,0.6,8.3,24.1,53
2022-02-01 11:39:31,0.5,14.4,30.2,53
2022-02-01 12:24:11,0.3,13.4,29.9,51
2022-02-01 15:32:47,0.2,10.2,33.1,51
2022-02-01 15:58:22,0.0,7.6,23.0,2
2022-02-01 16:25:10,0.0,8.0,24.8,3
2022-02-01 16:39:04,0.1,9.7,25.9,51
2022-02-01 17:33:53,0.5,6.5,20.5,53
2022-02-01 18:02:05,0.0,3.1,14.0,3
2022-02-01 18:15:53,1.7,6.5,23.8,61
2022-02-02 05:23:28,0.0,5.2,6.5,3
2022-02-02 05:41:38,0.0,4.7,7.9,3
2022-02-02 06:41:39,0.0,6.9,13.0,3
2022-02-02 06:42:59,0.2,4.4,8.3,51
2022-02-02 07:38:42,0.0,5.1,9.4,3
2022-02-02 13:59:09,0.1,10.0,22.7,51
2022-02-02 16:26:19,0.1,6.2,17.3,51
2022-02-02 17:21:25,0.0,5.6,14.8,3
2022-02-02 18:36:15,0.2,11.1,24.1,51
2022-02-02 18:40:00,0.0,3.1,13.0,3
2022-02-02 22:17:43,0.0,6.5,10.8,3
2022-02-03 06:45:57,0.0,4.7,8.3,3
2022-02-03 07:23:32,0.0,5.4,10.8,3
2022-02-03 07:48:02,0.0,5.4,10.8,3
2022-02-03 07:55:09,0.0,5.8,12.2,3
2022-02-03 07:58:49,0.0,5.4,10.8,3
2022-02-03 08:29:17,0.0,2.3,10.1,3
2022-02-03 10:17:54,0.0,6.9,19.4,3
2022-02-03 12:19:48,0.0,4.0,17.6,3
2022-02-03 16:09:23,2.2,10.5,24.1,61
2022-02-03 23:57:06,0.0,4.4,7.6,3
2022-02-04 02:50:30,0.4,2.4,4.3,51
2022-02-04 07:15:35,0.0,12.3,19.8,3
2022-02-04 07:18:39,0.0,8.9,15.1,3
2022-02-04 07:50:28,0.0,2.0,6.5,2
2022-02-04 07:56:33,0.0,4.8,10.4,3
2022-02-04 08:44:23,0.0,14.0,25.6,3
2022-02-04 11:41:13,0.0,15.9,33.5,3
2022-02-04 12:11:00,0.0,7.2,19.8,3
2022-02-04 12:11:03,0.1,15.8,32.8,51
2022-02-04 12:49:56,0.1,15.8,32.8,51
2022-02-04 12:51:51,0.1,14.0,27.4,51
2022-02-04 12:53:09,0.0,8.3,21.2,3
2022-02-04 14:14:46,0.0,14.0,29.5,3
2022-02-04 14:46:44,0.0,11.8,32.0,3
2022-02-04 16:55:00,0.1,7.8,22.0,51
2022-02-04 17:14:27,0.5,9.8,20.9,53
2022-02-04 17:23:32,0.5,9.8,20.9,53
2022-02-04 17:28:53,0.5,9.8,20.9,53
2022-02-04 17:36:04,0.5,9.8,20.9,53
2022-02-04 17:49:20,0.5,9.8,20.9,53
2022-02-04 18:13:00,0.4,4.7,22.0,51
2022-02-04 18:26:22,0.4,4.7,22.0,51
2022-02-04 18:28:42,0.0,3.4,17.6,3
2022-02-04 23:18:49,0.0,4.5,7.6,3
2022-02-05 00:41:23,0.0,4.5,7.6,3
2022-02-05 00:53:00,0.0,3.2,5.8,3
2022-02-05 01:02:52,0.2,6.2,15.1,51
2022-02-05 01:25:18,0.0,4.5,12.6,2
2022-02-05 02:51:02,0.1,2.5,7.6,51
2022-02-05 05:05:15,0.0,8.6,14.0,3
2022-02-05 06:47:52,0.0,8.7,14.4,3
2022-02-05 07:52:08,0.0,3.3,7.6,3
2022-02-05 10:39:09,0.0,8.9,18.4,3
2022-02-05 13:17:00,0.1,10.3,25.9,51
2022-02-05 15:12:49,0.7,2.9,22.0,53
2022-02-05 15:16:14,9.8,12.7,33.8,65
2022-02-05 19:26:54,4.0,9.0,24.5,63
2022-02-05 20:13:19,0.7,3.3,9.7,53
2022-02-05 22:00:05,0.0,13.4,22.7,2
2022-02-05 23:46:12,0.1,10.7,21.6,51
2022-02-05 23:59:57,0.4,9.3,14.8,51
2022-02-06 00:40:47,0.1,12.9,23.0,51
2022-02-06 01:49:34,0.3,3.6,6.5,51
2022-02-06 03:44:13,0.5,5.9,11.2,53
2022-02-06 03:53:43,0.2,4.3,7.9,51
2022-02-06 04:14:25,0.0,9.0,19.1,3
2022-02-06 05:38:21,0.0,12.7,24.1,3
2022-02-06 05:56:41,0.0,8.9,15.5,3
2022-02-06 05:58:58,0.0,10.0,17.3,3
2022-02-06 07:01:11,0.0,8.9,15.8,3
2022-02-06 14:02:35,0.1,11.6,30.2,51
2022-02-06 18:29:55,5.0,5.0,24.1,63
2022-02-06 19:21:58,0.5,4.9,15.5,53
2022-02-06 19:35:40,0.0,2.5,15.5,3
2022-02-06 19:53:37,0.5,4.9,15.5,53
2022-02-06 20:04:00,0.0,5.9,16.2,3
2022-02-06 20:34:00,0.0,5.1,11.5,3
2022-02-06 22:47:50,3.0,1.9,14.4,63
2022-02-06 22:53:54,4.6,2.7,16.2,63
2022-02-06 23:49:35,1.0,3.6,17.3,55
2022-02-07 06:24:03,0.1,3.0,8.6,51
2022-02-07 07:27:02,0.0,3.1,9.0,2
2022-02-07 07:46:42,0.0,4.6,10.1,2
2022-02-07 07:58:09,0.1,10.4,22.0,51
2022-02-07 08:07:22,1.6,0.5,7.6,61
2022-02-07 08:22:00,2.4,2.3,7.9,61
2022-02-07 09:04:35,0.1,4.2,16.9,51
2022-02-07 11:47:59,1.1,5.4,18.0,55
2022-02-07 12:07:04,0.1,7.0,20.9,51
2022-02-07 13:08:46,0.3,12.0,24.8,51
2022-02-07 14:56:13,2.5,23.2,41.0,63
2022-02-07 17:56:00,6.9,8.5,29.2,63
2022-02-08 04:47:58,0.0,7.2,14.0,2
2022-02-08 05:48:00,0.0,2.4,5.0,3
2022-02-08 06:23:11,0.0,10.5,19.4,3
2022-02-08 06:30:42,0.0,9.2,22.0,2
2022-02-08 10:16:39,0.0,14.0,27.0,1
2022-02-08 11:01:46,0.0,12.6,29.2,0
2022-02-08 11:22:00,0.2,2.2,14.4,51
2022-02-08 15:24:04,0.8,10.9,24.8,53
2022-02-08 16:57:57,0.1,20.1,35.6,51
2022-02-08 17:29:24,0.0,9.6,24.8,1
2022-02-08 20:21:20,0.0,16.3,32.0,3
2022-02-08 21:41:20,0.0,19.8,37.4,0
2022-02-08 22:34:13,0.0,23.0,40.0,0
2022-02-09 06:05:20,0.0,8.7,14.8,0
2022-02-09 07:58:14,0.0,9.0,16.6,0
2022-02-09 08:23:47,0.0,16.3,33.5,0
2022-02-09 09:46:44,0.0,17.6,36.4,0
2022-02-09 10:58:50,0.0,7.9,22.7,0
2022-02-09 11:22:43,0.0,17.4,34.6,0
2022-02-09 13:03:01,0.0,13.8,31.7,3
2022-02-09 19:01:01,0.0,20.1,38.2,0
2022-02-09 19:55:34,0.0,17.9,29.9,0
2022-02-09 21:51:05,0.0,16.3,32.0,0
2022-02-10 00:02:54,0.0,17.1,33.8,0
2022-02-10 07:36:09,0.0,8.0,15.5,1
2022-02-10 07:37:19,0.0,20.4,35.6,0
2022-02-10 07:47:56,0.0,10.2,18.7,3
2022-02-10 07:57:11,0.0,10.2,18.7,3
2022-02-10 09:50:18,0.0,7.5,20.2,3
2022-02-10 21:25:43,0.0,17.6,34.2,2
2022-02-11 06:50:49,0.7,7.2,14.8,53
2022-02-11 13:47:30,0.1,10.1,24.1,51
2022-02-11 16:38:45,0.0,5.9,23.0,1
2022-02-11 16:40:18,0.4,1.8,23.0,51
2022-02-11 23:07:41,0.0,13.0,25.9,0
2022-02-11 23:46:38,0.0,7.9,19.4,2
2022-02-12 00:54:16,0.0,19.2,33.5,1
2022-02-12 03:49:08,0.0,8.1,19.8,2
2022-02-12 06:12:45,0.0,12.0,22.7,3
2022-02-12 07:46:00,0.0,7.7,14.0,1
2022-02-12 09:31:02,0.0,16.0,31.0,2
2022-02-12 11:40:16,0.1,9.9,23.8,51
2022-02-12 20:05:23,0.0,19.1,34.2,0
2022-02-12 20:39:20,0.0,19.1,34.2,0
2022-02-13 00:12:03,0.0,15.9,31.3,0
2022-02-13 00:16:51,0.0,7.8,18.7,1
2022-02-13 03:28:52,0.0,15.8,28.8,0
