DATAHORA,CHUVA,VENTO,RAJADA,CODIGO_TEMPO
2023-01-12 13:06:37,4.2,20.1,36.0,63
2023-01-12 15:24:32,1.0,6.7,34.2,55
2023-01-12 22:09:37,0.0,5.2,13.0,3
2023-01-12 23:35:25,0.0,6.0,14.8,2
2023-01-12 23:56:06,0.0,5.0,11.9,2
2023-01-13 01:44:12,0.0,6.0,8.3,1
2023-01-13 02:25:16,0.0,6.4,12.6,3
2023-01-13 06:29:32,0.0,12.4,20.2,3
2023-01-13 06:45:26,1.7,1.8,14.0,61
2023-01-13 07:24:53,0.0,17.4,32.4,3
2023-01-13 10:32:26,0.2,10.4,25.9,51
2023-01-13 17:44:03,2.6,6.9,25.2,63
2023-01-13 19:25:57,0.0,4.8,13.3,3
2023-01-13 22:17:42,3.1,8.9,17.6,63
2023-01-13 22:39:15,3.3,8.4,17.6,63
2023-01-14 00:31:43,0.4,5.6,13.7,51
2023-01-14 05:21:29,0.2,14.2,29.5,51
2023-01-14 05:41:37,0.2,14.2,29.5,51
2023-01-14 08:07:32,0.0,18.4,34.9,3
2023-01-14 10:25:13,0.1,13.1,28.1,51
2023-01-14 14:06:59,0.0,18.7,41.0,3
2023-01-14 15:17:10,0.0,12.9,37.8,3
2023-01-14 15:56:00,0.1,13.7,32.0,51
2023-01-14 16:22:00,0.0,9.5,24.8,1
2023-01-14 20:08:31,0.0,7.3,12.2,3
2023-01-14 20:15:19,0.0,4.1,10.8,3
2023-01-14 21:19:42,0.0,3.9,11.9,3
2023-01-15 02:43:12,0.0,5.4,8.3,3
2023-01-15 07:41:45,0.0,6.3,13.0,3
2023-01-15 12:47:11,0.0,11.0,29.9,3
2023-01-15 16:36:32,2.4,6.4,28.1,61
2023-01-15 17:40:17,0.1,6.1,23.0,51
2023-01-15 19:38:18,0.0,4.8,10.1,3
2023-01-15 19:59:46,0.0,3.2,10.1,3
2023-01-15 21:48:54,0.0,4.9,7.6,3
2023-01-15 22:48:14,0.1,7.4,18.0,51
2023-01-16 06:09:33,0.0,3.3,3.2,3
2023-01-16 07:51:19,0.0,4.7,11.2,3
2023-01-16 09:15:27,0.0,5.1,14.8,3
2023-01-16 09:29:44,0.0,5.1,14.8,3
2023-01-16 11:56:13,0.0,4.2,17.6,3
2023-01-16 15:46:37,0.1,2.6,18.7,51
2023-01-16 16:15:15,1.4,9.2,26.3,61
2023-01-16 16:44:55,0.1,6.4,27.0,51
2023-01-16 16:58:07,2.2,11.3,28.1,61
2023-01-16 17:57:21,0.3,1.3,25.2,51
2023-01-16 19:08:25,0.1,1.3,7.9,51
2023-01-16 19:51:10,0.1,6.1,21.2,51
2023-01-16 22:48:33,0.0,6.5,12.6,3
2023-01-17 04:00:16,0.0,10.3,17.6,3
2023-01-17 08:31:48,0.0,10.1,19.8,2
2023-01-17 10:53:40,0.0,9.9,23.8,3
2023-01-17 11:36:18,0.0,7.9,20.5,0
2023-01-17 11:49:54,0.2,10.1,24.8,51
2023-01-17 14:47:56,0.0,3.7,15.1,1
2023-01-17 18:27:27,1.5,11.3,34.6,61
2023-01-17 18:40:42,1.5,11.3,34.6,61
2023-01-17 18:51:49,0.2,11.7,27.0,51
2023-01-17 20:54:00,0.0,9.8,17.3,3
2023-01-18 07:26:26,0.0,12.2,24.8,3
2023-01-18 08:07:56,0.0,7.1,17.6,1
2023-01-18 08:31:01,0.0,11.3,24.8,3
2023-01-18 08:37:15,0.0,7.2,19.4,0
2023-01-18 09:34:35,0.0,5.4,14.4,0
2023-01-18 11:10:15,0.0,8.7,22.7,0
2023-01-18 16:11:07,0.0,3.7,19.8,2
2023-01-18 17:03:23,0.1,11.0,25.6,51
2023-01-18 18:25:29,0.2,14.8,32.4,51
2023-01-18 18:29:23,0.0,11.5,33.8,3
2023-01-18 18:39:24,0.1,5.6,32.8,51
2023-01-18 19:46:07,0.0,5.8,14.0,3
2023-01-18 20:05:29,0.0,9.3,19.1,3
2023-01-18 21:58:36,0.0,14.3,22.3,0
2023-01-18 22:17:51,0.0,8.8,23.0,3
2023-01-18 23:37:43,0.0,10.5,23.8,1
2023-01-19 01:39:18,0.0,10.5,18.0,2
2023-01-19 05:03:40,0.0,6.2,14.0,3
2023-01-19 07:21:04,0.0,1.9,8.3,3
2023-01-19 10:33:33,0.0,12.2,27.7,3
2023-01-19 13:42:02,0.0,6.3,23.8,3
2023-01-19 16:00:57,0.3,10.1,20.2,51
2023-01-19 16:24:52,0.0,8.6,19.4,2
2023-01-19 17:01:18,6.1,19.7,42.1,63
2023-01-19 17:04:41,0.2,14.0,28.4,51
2023-01-19 17:21:04,0.2,5.9,15.1,51
2023-01-19 18:40:08,0.0,5.3,12.6,3
2023-01-19 20:10:05,0.0,5.7,7.9,2
2023-01-20 01:41:43,0.7,5.8,9.7,53
2023-01-20 07:05:53,0.0,4.0,9.7,3
2023-01-20 09:53:01,0.1,11.9,19.4,51
2023-01-20 13:56:23,0.1,16.1,38.9,51
2023-01-20 14:11:00,6.2,10.0,23.0,63
2023-01-20 15:24:18,2.9,13.6,37.1,63
2023-01-20 19:16:28,0.9,4.2,13.0,53
2023-01-20 21:33:50,0.0,9.0,4.3,2
2023-01-20 23:30:12,0.0,9.1,16.6,3
2023-01-21 01:16:40,0.0,5.8,9.7,0
2023-01-21 01:57:55,0.0,10.5,18.7,0
2023-01-21 03:00:21,0.0,5.6,10.8,3
2023-01-21 05:35:18,0.0,9.0,19.4,3
2023-01-21 07:28:26,0.0,8.8,20.2,3
2023-01-21 09:01:27,0.2,14.3,23.0,51
2023-01-21 10:25:34,0.2,14.0,32.4,51
2023-01-21 13:25:35,2.4,20.4,40.3,61
2023-01-21 14:31:54,0.9,11.2,40.7,53
2023-01-21 17:14:55,0.0,6.2,28.1,3
2023-01-21 17:36:21,0.8,3.3,28.8,53
2023-01-21 18:45:21,0.1,9.2,22.0,51
2023-01-21 19:18:27,0.0,5.6,11.5,2
2023-01-21 19:26:01,0.3,4.1,12.2,51
2023-01-21 20:07:23,0.0,4.9,7.6,3
2023-01-21 20:46:37,0.0,5.5,9.0,3
2023-01-21 22:57:32,0.0,1.8,4.0,3
2023-01-21 23:47:26,0.5,9.2,23.8,53
2023-01-22 02:04:52,0.4,7.5,13.7,51
2023-01-22 02:56:02,0.0,11.5,18.4,3
2023-01-22 03:23:38,0.0,8.3,15.8,3
2023-01-22 03:35:42,0.0,10.3,20.5,3
2023-01-22 14:42:15,0.2,8.7,26.3,51
2023-01-22 19:04:41,0.0,4.8,7.2,0
2023-01-23 01:29:57,0.0,7.6,13.3,1
2023-01-23 05:00:14,0.0,6.1,15.5,1
2023-01-23 05:18:26,0.0,6.0,10.1,3
2023-01-23 07:03:43,0.0,11.2,21.6,3
2023-01-23 07:09:26,1.2,8.1,16.9,55
2023-01-23 09:58:43,0.1,13.0,25.2,51
2023-01-23 15:17:04,0.0,9.8,24.8,3
2023-01-23 15:54:17,0.0,14.3,29.5,3
2023-01-23 16:15:37,0.4,9.5,29.2,51
2023-01-23 16:17:29,0.8,14.8,26.6,53
2023-01-23 17:49:38,1.0,7.9,27.7,55
2023-01-23 18:03:54,3.2,2.9,18.4,63
2023-01-23 18:06:26,4.1,0.4,14.4,63
2023-01-23 18:35:04,0.2,5.8,15.1,51
2023-01-23 18:57:37,2.9,3.6,14.8,63
2023-01-23 23:18:12,3.5,9.4,17.6,63
2023-01-24 02:51:41,0.0,3.5,10.4,3
2023-01-24 04:15:23,0.0,5.2,11.2,3
2023-01-24 05:28:18,0.1,5.2,10.1,51
2023-01-24 06:31:32,0.0,5.8,8.6,3
2023-01-24 07:03:55,0.0,12.5,20.9,3
2023-01-24 07:30:42,0.0,10.9,20.5,3
2023-01-24 07:57:49,0.0,10.9,20.5,3
2023-01-24 10:47:59,0.1,5.8,19.1,51
2023-01-24 12:04:51,0.0,5.6,18.7,3
2023-01-24 14:36:34,0.0,7.6,22.3,3
2023-01-24 14:49:10,0.0,8.0,22.7,3
2023-01-24 15:37:54,0.3,10.9,25.9,51
2023-01-24 16:04:47,0.8,9.6,21.2,53
2023-01-24 16:16:01,0.2,4.4,25.2,51
2023-01-24 21:15:35,0.0,9.2,22.0,0
2023-01-24 22:00:31,0.0,7.3,16.9,3
2023-01-25 00:22:30,0.0,9.6,18.4,0
2023-01-25 05:06:34,0.0,3.6,7.9,0
2023-01-25 06:33:35,0.0,12.2,22.7,3
2023-01-25 07:49:38,0.0,13.0,24.8,2
2023-01-25 07:57:58,0.0,2.2,9.0,3
2023-01-25 08:36:53,0.0,4.7,14.0,0
2023-01-25 10:06:40,0.0,2.3,12.6,0
2023-01-25 11:45:37,0.0,5.5,16.6,0
2023-01-25 13:48:48,0.0,12.2,29.9,0
2023-01-25 14:43:08,0.0,9.6,21.2,0
2023-01-25 17:49:37,0.0,17.6,31.7,1
2023-01-25 18:11:17,0.0,19.0,32.0,0
2023-01-25 19:58:28,0.0,19.1,32.8,0
2023-01-25 21:45:25,0.0,16.5,33.1,0
2023-01-26 01:50:32,0.0,19.0,33.1,0
2023-01-26 07:51:47,0.0,8.5,15.5,0
2023-01-26 07:59:02,0.0,13.9,24.5,0
2023-01-26 08:17:54,0.0,9.7,22.0,0
2023-01-26 13:28:44,0.0,11.7,28.4,3
2023-01-26 13:29:06,0.0,2.1,15.5,0
2023-01-26 15:17:44,0.0,13.8,28.4,3
2023-01-26 16:11:38,0.0,8.7,19.1,3
2023-01-26 18:06:00,0.0,5.2,18.4,3
2023-01-26 18:11:45,0.0,6.8,18.7,3
2023-01-26 23:31:44,0.0,9.6,19.1,0
2023-01-27 06:54:25,0.0,10.6,19.4,0
2023-01-27 08:41:08,0.0,10.4,20.2,1
2023-01-27 13:43:12,0.8,6.1,28.8,53
2023-01-27 15:40:34,0.0,2.0,17.6,0
2023-01-27 16:01:23,0.1,14.2,29.5,51
2023-01-27 17:41:53,0.0,5.4,14.0,1
2023-01-27 20:17:44,0.0,12.9,29.2,1
2023-01-27 23:10:55,1.8,10.2,16.9,61
2023-01-28 00:30:43,0.0,18.1,32.8,0
2023-01-28 07:25:12,0.0,6.0,12.6,1
2023-01-28 11:23:46,0.1,14.0,27.7,51
2023-01-28 12:41:21,0.3,13.0,28.8,51
2023-01-28 14:56:45,0.1,6.4,19.4,51
2023-01-28 15:47:00,0.1,9.9,28.8,51
2023-01-29 06:16:45,0.0,6.3,7.9,3
2023-01-29 09:30:58,0.0,11.4,25.9,1
2023-01-29 14:19:21,0.0,12.0,26.6,0
2023-01-29 15:15:28,1.4,15.8,31.0,61
2023-01-29 15:43:22,0.0,13.5,32.4,2
2023-01-29 17:59:32,6.8,8.2,22.7,63
2023-01-29 18:21:59,3.2,5.8,15.1,63
2023-01-29 18:40:23,0.0,9.9,18.7,1
2023-01-29 22:41:47,0.0,8.9,18.4,2
2023-01-29 23:37:02,0.0,9.4,19.8,3
2023-01-30 06:00:39,0.0,6.3,11.2,3
2023-01-30 07:08:15,0.0,3.0,7.9,3
2023-01-30 07:31:55,0.1,6.4,13.3,51
2023-01-30 07:40:23,0.0,6.2,11.5,3
2023-01-30 07:41:25,0.0,5.5,10.8,3
2023-01-30 07:43:25,0.1,6.4,13.3,51
2023-01-30 08:39:27,0.0,6.5,15.1,2
2023-01-30 09:03:04,0.2,12.1,25.2,51
2023-01-30 12:56:30,0.1,13.1,29.9,51
2023-01-30 14:07:48,0.0,5.8,20.2,3
2023-01-30 15:25:46,0.2,17.3,36.7,51
2023-01-30 15:37:14,0.1,11.8,28.8,51
2023-01-30 17:05:16,5.2,9.3,32.0,63
2023-01-30 18:25:57,0.2,3.2,19.4,51
2023-01-30 21:23:36,0.0,7.4,9.7,3
2023-01-30 22:38:05,0.3,13.3,23.0,51
2023-01-31 05:26:56,0.0,4.7,8.6,3
2023-01-31 07:26:28,0.0,4.6,9.0,3
2023-01-31 07:28:34,0.0,12.3,22.7,3
2023-01-31 07:39:42,0.0,7.6,15.1,3
2023-01-31 07:42:18,0.0,8.3,16.9,3
2023-01-31 08:13:04,0.0,18.9,32.4,3
2023-01-31 14:42:41,0.0,18.2,45.0,3
2023-01-31 15:27:49,0.0,11.6,27.7,3
2023-01-31 16:57:33,0.1,12.7,35.3,51
2023-01-31 17:41:34,0.2,7.9,18.7,51
2023-01-31 18:12:55,0.3,3.0,16.6,51
2023-01-31 18:26:05,0.3,3.0,16.6,51
2023-01-31 18:38:01,1.6,3.6,15.5,61
2023-01-31 21:30:27,1.3,5.2,16.9,61
2023-02-01 00:42:58,0.1,2.6,7.2,51
2023-02-01 05:09:00,0.0,9.2,15.1,3
2023-02-01 09:09:28,0.1,7.4,18.0,51
2023-02-01 09:41:31,0.1,5.7,19.1,51
2023-02-01 10:31:57,0.3,8.2,17.6,51
2023-02-01 14:02:59,0.0,12.1,31.3,3
2023-02-01 15:00:39,0.1,7.8,22.7,51
2023-02-01 21:26:15,0.0,4.3,11.2,3
2023-02-01 22:23:23,1.2,5.1,10.4,55
2023-02-01 22:50:16,0.1,5.8,13.7,51
2023-02-02 05:28:00,0.0,11.3,19.8,3
2023-02-02 13:52:43,0.0,14.9,32.8,0
2023-02-02 17:44:41,10.4,12.7,25.6,65
2023-02-02 18:51:08,0.1,3.5,25.9,51
2023-02-02 20:11:21,1.5,5.0,9.0,61
2023-02-02 20:16:27,5.2,11.3,20.2,63
2023-02-02 22:59:43,0.6,7.6,15.5,53
2023-02-03 01:49:36,0.0,7.7,13.0,3
2023-02-03 07:00:11,0.0,10.2,16.9,3
2023-02-03 09:32:00,0.0,7.8,26.6,3
2023-02-03 10:30:20,0.1,18.4,34.2,51
2023-02-03 15:17:04,0.1,15.6,39.2,51
2023-02-03 16:41:26,0.0,11.5,28.1,1
2023-02-03 18:35:07,0.0,6.8,19.8,2
2023-02-03 18:40:46,0.0,10.4,36.0,2
2023-02-03 21:21:32,0.0,9.5,11.5,3
2023-02-03 21:52:00,0.0,9.2,13.0,3
2023-02-03 22:57:50,0.1,9.8,19.8,51
2023-02-03 23:06:22,0.6,8.2,25.9,53
2023-02-04 00:14:57,0.4,17.2,31.3,51
2023-02-04 06:27:32,0.0,14.3,24.5,3
2023-02-04 09:32:35,0.0,20.8,41.0,3
2023-02-04 10:36:07,0.0,17.4,36.0,3
2023-02-04 10:44:16,0.0,18.8,38.2,3
2023-02-04 13:10:27,0.1,23.2,55.1,51
2023-02-04 18:15:46,0.4,13.5,30.2,51
2023-02-05 05:45:18,0.0,12.7,20.9,3
2023-02-05 08:29:12,0.0,14.3,28.4,3
2023-02-05 16:10:58,0.1,14.7,42.5,51
2023-02-05 16:44:16,0.1,15.2,38.9,51
2023-02-05 16:54:20,0.1,16.1,38.5,51
2023-02-05 21:30:02,0.0,4.9,8.3,3
2023-02-05 21:30:57,0.0,4.9,8.3,3
2023-02-06 00:44:05,0.0,4.3,6.8,1
2023-02-06 02:26:21,0.0,5.8,8.3,1
2023-02-06 09:14:18,0.0,4.9,18.4,3
2023-02-06 14:41:02,2.1,8.2,36.7,61
2023-02-06 15:03:40,1.2,11.2,28.4,55
2023-02-06 15:36:35,0.0,10.5,24.8,3
2023-02-06 17:25:52,1.3,6.2,28.4,61
2023-02-06 23:51:23,0.0,4.7,10.8,2
2023-02-07 02:30:19,0.0,5.0,8.6,3
2023-02-07 03:10:27,0.0,5.5,6.8,0
2023-02-07 07:07:09,0.0,5.1,11.2,3
2023-02-07 07:07:57,0.0,4.0,9.7,1
2023-02-07 15:20:28,0.1,9.6,26.3,51
2023-02-07 16:13:40,0.4,9.4,20.9,51
2023-02-07 17:15:41,1.5,10.1,21.6,61
2023-02-07 17:51:31,0.0,8.8,22.7,3
2023-02-07 22:53:25,0.0,3.0,18.7,3
2023-02-08 03:25:48,0.4,5.8,14.8,51
2023-02-08 05:45:03,0.0,5.9,11.9,3
2023-02-08 05:58:48,0.0,3.9,6.5,3
2023-02-08 07:15:50,0.0,7.8,14.4,1
2023-02-08 09:29:38,0.0,5.6,17.3,3
2023-02-08 10:24:59,0.0,6.4,18.0,0
2023-02-08 10:41:39,0.0,2.9,15.8,0
2023-02-08 14:38:04,0.1,11.2,25.9,51
2023-02-08 14:49:00,0.0,8.0,20.5,1
2023-02-08 17:28:34,0.2,8.5,21.6,51
2023-02-08 18:16:00,0.1,6.1,17.3,51
2023-02-08 18:32:13,0.3,4.9,16.6,51
2023-02-08 21:41:00,0.0,9.9,14.4,1
2023-02-08 22:33:24,0.0,6.9,18.4,1
2023-02-09 10:45:22,0.0,6.4,19.1,0
2023-02-09 15:28:34,0.0,10.5,22.7,2
2023-02-09 17:42:21,0.3,6.9,14.8,51
2023-02-09 18:49:04,0.1,9.7,14.0,51
2023-02-09 18:59:02,0.0,2.5,14.8,1
2023-02-09 19:16:27,0.0,5.3,19.8,3
2023-02-09 19:24:54,0.7,4.3,25.2,53
2023-02-09 19:37:11,0.0,7.2,20.9,1
2023-02-09 19:48:01,0.4,10.5,16.6,51
2023-02-09 21:27:23,0.0,6.4,19.1,1
2023-02-09 22:59:29,0.0,11.2,24.5,1
2023-02-10 02:16:00,0.0,5.7,7.6,0
2023-02-10 06:34:53,0.0,5.0,9.4,2
2023-02-10 08:50:09,0.0,6.8,15.1,3
2023-02-10 09:44:44,0.0,9.5,20.5,1
2023-02-10 10:56:16,0.0,13.4,29.9,3
2023-02-10 14:43:33,0.1,9.9,25.2,51
2023-02-10 16:33:41,0.1,10.8,24.1,51
2023-02-10 17:33:19,1.6,11.7,22.7,61
2023-02-10 17:37:01,0.2,7.6,16.9,51
2023-02-10 20:52:52,0.0,4.3,6.1,2
2023-02-10 21:26:13,0.1,8.7,7.9,51
2023-02-10 21:29:42,0.2,5.8,9.7,51
2023-02-10 22:08:44,1.0,7.6,13.7,55
2023-02-10 23:12:34,0.0,6.1,16.6,3
2023-02-11 00:31:58,0.1,4.1,12.6,51
2023-02-11 05:43:59,0.1,5.1,9.4,51
2023-02-11 06:05:17,0.5,6.8,13.7,53
2023-02-11 06:50:00,0.3,9.7,16.2,51
2023-02-11 09:57:53,2.3,7.3,16.9,61
2023-02-11 11:17:32,0.2,15.1,27.0,51
2023-02-11 12:05:03,0.3,10.1,21.2,51
2023-02-11 15:35:40,0.0,11.2,27.4,2
2023-02-11 16:11:51,0.0,11.8,29.2,2
2023-02-11 16:26:05,0.0,8.7,28.1,3
2023-02-11 16:30:43,0.0,10.0,29.5,2
2023-02-11 21:31:48,0.0,5.0,13.7,2
2023-02-11 22:21:13,0.0,7.3,15.1,3
2023-02-12 05:40:02,0.0,4.3,8.6,3
2023-02-12 05:40:31,0.0,4.9,9.7,2
2023-02-12 08:19:53,0.0,9.1,19.4,3
2023-02-12 10:41:58,0.9,4.6,13.7,53
2023-02-12 11:25:52,0.1,9.7,25.6,51
2023-02-12 16:43:15,0.0,4.9,27.0,2
2023-02-12 18:33:48,7.4,0.7,16.6,63
2023-02-12 18:34:27,5.5,7.7,20.5,63
2023-02-12 21:16:50,0.4,2.5,10.1,51
2023-02-12 22:03:58,0.2,2.4,9.0,51
2023-02-12 23:44:33,1.0,2.1,6.5,55
2023-02-13 00:06:29,1.7,7.2,13.7,61
2023-02-13 02:56:21,0.0,5.6,13.7,1
2023-02-13 06:20:57,0.0,2.9,6.1,3
2023-02-13 06:36:36,0.0,4.0,7.6,3
2023-02-13 07:53:37,0.0,5.4,9.7,3
2023-02-13 11:36:33,0.0,8.1,19.8,3
2023-02-13 14:38:01,0.0,9.4,28.8,3
2023-02-13 14:44:25,0.0,12.7,34.2,3
2023-02-13 15:00:34,0.0,13.9,31.3,3
2023-02-13 16:33:45,0.2,8.4,28.4,51
2023-02-13 18:07:24,0.0,5.6,24.5,2
2023-02-13 21:41:14,0.0,6.8,9.7,3
2023-02-14 02:44:03,0.0,5.4,9.4,3
2023-02-14 02:50:53,0.0,6.6,7.9,2
2023-02-14 03:16:56,0.0,5.4,7.2,3
2023-02-14 06:13:04,0.0,5.6,9.0,2
2023-02-14 07:41:04,0.0,9.7,18.4,1
2023-02-14 08:21:12,0.0,6.5,15.5,3
2023-02-14 09:43:47,0.0,6.2,18.0,3
2023-02-14 14:34:38,0.0,12.3,29.2,1
2023-02-14 16:23:45,0.9,11.3,34.2,53
2023-02-14 17:53:00,7.4,12.4,23.4,63
2023-02-14 21:58:41,1.5,3.0,15.5,61
2023-02-15 04:28:00,0.0,6.4,11.9,3
2023-02-15 07:07:14,0.0,12.5,19.8,1
2023-02-15 07:24:07,0.0,11.0,17.6,1
2023-02-15 08:04:50,0.0,3.8,12.6,2
2023-02-15 08:23:27,0.0,10.1,22.7,3
2023-02-15 16:01:46,0.1,13.0,47.5,51
2023-02-15 16:25:05,0.0,0.4,20.2,3
2023-02-15 17:37:27,0.0,12.6,28.1,3
2023-02-15 18:04:40,0.0,0.8,9.0,3
2023-02-15 18:06:05,0.0,5.0,9.7,3
2023-02-15 18:32:03,0.0,0.8,9.0,3
2023-02-15 18:51:37,0.0,14.3,28.4,3
2023-02-15 18:59:40,0.0,14.3,28.4,3
2023-02-15 19:35:54,0.0,5.5,12.6,3
2023-02-16 06:43:18,0.0,10.0,17.6,3
2023-02-16 07:34:53,0.0,7.2,14.4,3
2023-02-16 07:37:59,0.0,11.2,18.7,3
2023-02-16 08:01:03,0.0,6.4,14.0,3
2023-02-16 09:52:51,0.0,20.6,37.4,3
2023-02-16 12:00:04,0.0,16.8,41.4,3
2023-02-16 15:13:24,0.0,13.1,29.5,3
