DATAHORA,CHUVA,VENTO,RAJADA,CODIGO_TEMPO
2020-01-06 11:01:00,0.0,8.7,44.6,1
2020-01-06 11:08:00,0.7,16.8,45.0,53
2020-01-06 14:20:00,0.4,14.7,36.0,51
2020-01-06 17:00:00,0.1,13.6,29.2,51
2020-01-06 18:11:00,0.0,4.8,16.9,0
2020-01-06 18:35:00,0.0,5.6,15.8,0
2020-01-06 19:18:00,0.0,5.4,9.7,1
2020-01-06 21:41:00,0.0,10.0,14.8,0
2020-01-07 00:21:00,0.0,8.8,15.5,0
2020-01-07 02:26:00,0.0,10.4,19.1,0
2020-01-07 04:43:00,0.0,6.5,14.8,0
2020-01-07 07:39:00,0.0,8.0,16.2,2
2020-01-07 13:13:00,4.5,18.3,38.5,63
2020-01-07 13:23:00,0.0,15.0,38.9,3
2020-01-07 14:51:00,2.2,15.0,36.7,61
2020-01-07 15:30:00,0.1,6.8,30.2,51
2020-01-07 16:56:00,0.0,9.2,29.2,3
2020-01-07 19:14:00,0.0,3.7,8.3,3
2020-01-07 20:16:00,0.0,4.5,8.3,3
2020-01-07 21:48:00,0.3,4.1,21.6,51
2020-01-07 21:56:00,0.0,6.8,7.2,3
2020-01-07 23:57:00,0.4,5.9,10.8,51
2020-01-08 05:32:00,0.0,6.1,10.4,3
2020-01-08 06:41:00,0.0,9.6,15.8,3
2020-01-08 15:03:00,0.3,4.0,27.7,51
2020-01-08 18:30:00,5.0,8.8,25.2,63
2020-01-08 22:33:00,0.3,6.4,19.1,51
2020-01-09 04:02:00,0.3,3.6,7.9,51
2020-01-09 06:15:00,0.0,7.9,13.3,3
2020-01-09 06:23:00,0.0,8.4,16.9,3
2020-01-09 10:30:00,0.2,8.7,19.4,51
2020-01-09 12:05:00,0.2,6.2,25.6,51
2020-01-09 13:21:00,0.4,6.4,23.8,51
2020-01-09 15:55:00,0.2,5.4,20.5,51
2020-01-09 17:06:00,0.0,6.1,25.2,3
2020-01-09 17:19:00,1.3,6.2,19.4,61
2020-01-09 18:05:00,1.1,3.8,24.1,55
2020-01-09 18:29:00,0.8,3.6,25.9,53
2020-01-09 19:42:00,0.0,4.5,13.7,3
2020-01-10 02:59:00,0.0,4.9,10.1,3
2020-01-10 05:20:00,0.0,2.9,6.1,3
2020-01-10 08:11:00,0.0,7.2,17.3,3
2020-01-10 08:48:00,0.0,3.6,12.6,3
2020-01-10 10:28:00,0.0,5.1,15.1,3
2020-01-10 10:49:00,0.0,2.4,12.2,3
2020-01-10 11:02:00,0.0,1.8,11.5,3
2020-01-10 11:33:00,0.0,3.3,19.8,3
2020-01-10 12:22:00,0.4,9.3,21.2,51
2020-01-10 13:51:00,0.4,9.1,23.0,51
2020-01-10 13:59:00,0.9,10.2,23.8,53
2020-01-10 13:59:00,0.9,10.2,23.8,53
2020-01-10 14:23:00,5.9,11.6,25.2,63
2020-01-10 15:39:00,0.0,6.4,20.2,3
2020-01-10 16:20:00,0.8,5.5,18.4,53
2020-01-10 16:41:00,0.0,6.5,19.1,3
2020-01-10 18:33:00,0.0,9.7,20.5,3
2020-01-11 03:16:00,0.0,3.9,7.9,3
2020-01-11 04:27:00,1.6,6.0,16.2,61
2020-01-11 11:40:00,0.0,9.5,28.8,3
2020-01-11 12:15:00,0.0,9.1,29.9,3
2020-01-11 15:08:00,0.0,9.8,24.8,3
2020-01-11 15:34:00,0.0,12.2,31.0,2
2020-01-11 18:19:00,17.7,9.2,21.6,65
2020-01-11 20:19:00,3.6,4.5,18.0,63
2020-01-11 20:45:00,5.3,6.8,20.9,63
2020-01-11 22:21:00,0.0,3.9,6.8,3
2020-01-11 22:54:00,0.0,4.0,5.0,3
2020-01-11 23:22:00,0.0,3.5,4.3,3
2020-01-12 00:34:00,0.0,1.6,6.8,3
2020-01-12 03:49:00,0.0,4.8,9.4,3
2020-01-12 05:30:00,0.0,4.6,6.1,3
2020-01-12 06:03:00,0.0,3.3,6.1,3
2020-01-12 10:43:00,0.0,6.4,18.0,3
2020-01-12 10:46:00,0.1,7.5,27.7,51
2020-01-12 13:33:00,2.0,3.3,25.9,61
2020-01-12 13:41:00,3.4,4.8,30.6,63
2020-01-12 14:04:00,0.1,6.6,28.8,51
2020-01-12 19:10:00,2.3,9.0,14.8,61
2020-01-12 19:23:00,0.0,2.5,5.0,3
2020-01-12 20:19:00,1.8,5.5,9.4,61
2020-01-12 20:59:00,1.8,5.5,9.4,61
2020-01-12 21:03:00,0.9,4.3,23.8,53
2020-01-12 21:06:00,0.9,4.3,23.8,53
2020-01-12 22:33:00,2.1,10.0,16.9,61
2020-01-13 00:00:00,0.0,7.9,16.9,3
2020-01-13 00:07:00,0.1,8.4,16.2,51
2020-01-13 02:38:00,0.1,11.1,19.1,51
2020-01-13 03:06:00,0.6,8.0,15.8,53
2020-01-13 04:58:00,0.6,6.9,15.1,53
2020-01-13 09:23:00,0.2,6.5,20.2,51
2020-01-13 10:33:00,0.0,6.9,21.2,2
2020-01-13 12:57:00,0.0,10.1,25.6,3
2020-01-13 14:19:00,0.0,6.9,20.5,1
2020-01-13 15:23:00,0.0,13.6,28.1,3
2020-01-13 15:32:00,0.0,7.2,20.2,2
2020-01-13 15:48:00,0.0,12.4,27.0,3
2020-01-13 16:05:00,0.0,10.8,23.8,2
2020-01-13 16:47:00,0.1,18.5,41.4,51
2020-01-13 18:36:00,0.0,10.5,24.1,3
2020-01-13 20:51:00,0.1,11.4,20.9,51
2020-01-13 23:10:00,0.0,20.6,37.4,3
2020-01-14 02:57:00,0.0,9.4,21.2,1
2020-01-14 05:54:00,0.0,6.6,16.2,0
2020-01-14 07:29:00,0.0,13.3,24.1,3
2020-01-14 14:15:00,0.0,9.7,25.2,1
2020-01-14 18:23:00,0.0,3.8,13.7,2
2020-01-14 19:44:00,0.0,5.8,9.7,2
2020-01-14 20:24:00,0.0,14.7,24.5,0
2020-01-15 06:51:00,0.0,5.1,8.3,1
2020-01-15 06:59:00,0.0,8.7,15.8,0
2020-01-15 07:09:00,0.0,8.7,19.1,1
2020-01-15 08:33:00,0.0,6.6,20.2,2
2020-01-15 13:16:00,0.0,6.9,29.5,0
2020-01-15 13:32:00,0.0,5.9,18.0,1
2020-01-15 17:15:00,0.7,1.9,15.1,53
2020-01-15 18:04:00,0.1,4.6,18.0,51
2020-01-15 20:39:00,0.0,6.8,11.5,1
2020-01-15 21:32:00,0.0,5.9,8.6,0
2020-01-16 06:10:00,0.0,4.4,8.6,3
2020-01-16 06:23:00,0.0,8.4,13.7,3
2020-01-16 14:36:00,0.1,8.2,21.2,51
2020-01-16 14:56:00,0.0,4.7,16.6,0
2020-01-16 17:27:00,10.3,11.9,24.1,65
2020-01-16 17:46:00,1.3,11.9,28.1,61
2020-01-16 20:40:00,4.4,12.8,27.7,63
2020-01-16 21:48:00,0.0,9.5,20.9,3
2020-01-16 22:59:00,0.6,8.2,21.2,53
2020-01-16 23:09:00,1.9,9.9,23.4,61
2020-01-16 23:36:00,1.9,7.1,15.1,61
2020-01-17 04:13:00,0.0,8.4,18.4,3
2020-01-17 06:01:00,0.5,18.7,37.4,53
2020-01-17 07:49:00,0.4,22.6,45.0,51
2020-01-17 08:06:00,0.0,22.2,42.1,3
2020-01-17 08:13:00,0.0,22.2,42.1,3
2020-01-17 09:26:00,0.0,18.4,52.6,3
2020-01-17 09:40:00,0.0,10.8,22.0,3
2020-01-17 12:30:00,0.0,20.3,46.1,3
2020-01-17 14:05:00,0.0,18.4,40.7,3
2020-01-17 15:59:00,1.0,5.6,22.7,55
2020-01-17 19:08:00,0.0,16.9,34.9,3
2020-01-17 21:00:00,0.0,18.8,31.3,3
2020-01-17 21:31:00,0.0,21.9,43.2,3
2020-01-17 22:14:00,0.0,24.9,46.1,3
2020-01-17 22:37:00,0.0,24.5,45.0,3
2020-01-18 00:04:00,0.3,16.2,29.9,51
2020-01-18 00:36:00,0.0,13.0,26.6,3
2020-01-18 01:11:00,0.6,8.2,15.8,53
2020-01-18 04:52:00,0.0,16.9,29.5,3
2020-01-18 05:11:00,0.0,15.3,31.3,3
2020-01-18 07:07:00,0.0,18.3,36.7,3
2020-01-18 07:18:00,0.0,16.8,34.9,3
2020-01-18 08:56:00,0.0,21.3,40.3,3
2020-01-18 09:53:00,0.0,9.7,25.2,3
2020-01-18 10:15:00,0.6,10.2,24.8,53
2020-01-18 10:36:00,0.0,18.5,37.8,2
2020-01-18 10:45:00,0.0,18.5,37.8,2
2020-01-18 11:44:00,0.0,15.1,37.8,3
2020-01-18 15:00:00,0.0,11.5,24.1,2
2020-01-18 17:08:00,0.1,8.7,20.2,51
2020-01-18 17:45:00,0.1,8.7,20.2,51
2020-01-18 17:56:00,0.0,9.2,20.5,2
2020-01-19 00:23:00,0.0,8.9,20.2,1
2020-01-19 03:07:00,0.0,5.3,10.1,0
2020-01-19 05:08:00,0.0,9.0,18.4,1
2020-01-19 09:24:00,0.0,11.8,26.3,0
2020-01-19 16:41:00,0.1,19.5,41.4,51
2020-01-19 17:04:00,0.2,5.0,15.5,51
2020-01-19 18:55:00,0.1,5.9,15.1,51
2020-01-19 19:52:00,0.0,17.1,34.2,0
2020-01-19 23:13:00,0.0,10.5,25.6,0
2020-01-19 23:21:00,0.0,19.3,35.6,0
2020-01-19 23:28:00,0.0,9.7,20.2,0
2020-01-20 05:15:00,0.0,11.8,25.6,2
2020-01-20 06:43:00,0.0,10.3,16.6,2
2020-01-20 09:00:00,0.1,5.0,23.0,51
2020-01-20 10:33:00,0.0,6.1,27.0,3
2020-01-20 11:48:00,0.1,3.7,22.0,51
2020-01-20 15:05:00,0.0,11.9,27.4,1
2020-01-20 17:53:00,0.1,19.8,37.4,51
2020-01-20 21:09:00,0.0,10.8,19.4,3
2020-01-20 21:17:00,0.0,18.1,30.2,1
2020-01-20 22:18:00,0.0,19.6,36.0,0
2020-01-20 23:35:00,0.0,16.1,33.8,0
2020-01-21 05:07:00,0.0,7.7,12.6,1
2020-01-21 06:34:00,0.0,6.8,13.3,2
2020-01-21 06:51:00,0.0,12.3,20.5,1
2020-01-21 12:47:00,0.0,2.7,17.3,3
2020-01-21 15:00:00,0.0,4.9,18.4,3
2020-01-21 15:04:00,0.0,3.3,15.5,3
2020-01-21 15:30:00,0.0,3.3,15.5,3
2020-01-21 16:04:00,0.1,6.9,19.8,51
2020-01-21 16:56:00,0.0,0.8,19.4,3
2020-01-21 17:50:00,0.0,12.7,25.2,2
2020-01-22 06:56:00,0.0,8.4,15.5,0
2020-01-22 07:36:00,0.0,4.0,10.8,3
2020-01-22 07:37:00,0.0,11.3,23.8,0
2020-01-22 10:58:00,0.1,8.2,23.0,51
2020-01-22 17:04:00,0.1,20.2,37.4,51
2020-01-22 17:07:00,0.2,10.5,24.1,51
2020-01-22 17:39:00,0.2,16.3,30.2,51
2020-01-22 18:13:00,0.3,19.0,33.5,51
2020-01-22 18:21:00,0.4,5.6,16.6,51
2020-01-22 18:21:00,0.4,5.6,16.6,51
2020-01-22 19:09:00,0.4,18.9,33.1,51
2020-01-22 19:58:00,0.4,19.6,35.6,51
2020-01-23 05:06:00,0.3,7.8,27.0,51
2020-01-23 05:07:00,0.2,7.3,19.8,51
2020-01-23 06:30:00,1.2,7.6,18.4,55
2020-01-23 06:44:00,0.8,13.9,25.6,53
2020-01-23 06:56:00,0.5,9.3,14.8,53
2020-01-23 07:53:00,0.1,5.3,12.2,51
2020-01-23 07:58:00,0.0,10.5,18.7,3
2020-01-23 08:04:00,1.1,6.6,17.6,55
2020-01-23 08:05:00,0.3,12.0,21.6,51
2020-01-23 08:11:00,0.3,10.2,23.8,51
2020-01-23 08:32:00,0.2,10.4,18.4,51
2020-01-23 08:38:00,0.5,11.7,22.0,53
2020-01-23 08:48:00,0.4,13.0,24.8,51
2020-01-23 13:56:00,0.6,12.9,30.2,53
2020-01-23 14:18:00,0.4,1.8,16.9,51
2020-01-23 14:29:00,1.2,13.5,33.8,55
2020-01-23 15:31:00,2.3,13.5,27.4,61
2020-01-23 17:52:00,1.3,14.0,25.6,61
2020-01-23 18:01:00,2.1,12.9,25.6,61
2020-01-23 18:03:00,1.3,15.4,28.4,61
2020-01-23 18:12:00,0.9,14.8,26.3,53
2020-01-23 18:16:00,0.1,4.3,12.6,51
2020-01-23 18:28:00,0.7,13.5,22.7,53
2020-01-23 18:39:00,1.0,13.3,23.0,55
2020-01-23 18:53:00,0.9,14.8,26.3,53
2020-01-23 20:27:00,1.6,13.9,25.9,61
2020-01-23 20:56:00,3.3,13.0,23.0,63
2020-01-23 21:04:00,0.1,7.1,12.6,51
2020-01-23 21:35:00,0.8,7.9,14.4,53
2020-01-24 01:29:00,0.0,13.2,24.8,1
2020-01-24 03:37:00,0.0,8.0,14.4,2
2020-01-24 04:32:00,0.0,8.5,15.8,0
2020-01-24 07:32:00,0.0,12.2,25.6,3
2020-01-24 08:11:00,0.0,12.1,24.8,3
2020-01-24 08:32:00,0.0,12.1,24.8,3
2020-01-24 09:17:00,0.1,8.6,25.9,51
2020-01-24 09:24:00,0.0,11.4,30.6,3
2020-01-24 10:35:00,0.1,11.6,26.3,51
2020-01-24 10:54:00,0.0,10.5,23.4,3
2020-01-24 12:15:00,0.0,13.4,30.6,3
2020-01-24 13:18:00,0.0,12.3,26.6,3
2020-01-24 13:47:00,0.0,14.0,29.5,3
2020-01-24 16:30:00,0.2,22.4,40.7,51
2020-01-24 16:41:00,0.2,16.0,39.6,51
2020-01-24 16:57:00,0.2,16.0,39.6,51
2020-01-24 17:09:00,0.2,18.4,40.7,51
2020-01-24 17:14:00,0.2,18.4,40.7,51
2020-01-24 18:17:00,0.0,17.5,34.9,1
2020-01-24 18:59:00,1.1,23.1,46.8,55
2020-01-24 20:01:00,0.0,19.4,39.2,1
2020-01-24 20:54:00,0.0,14.1,32.4,1
2020-01-24 21:06:00,0.0,5.9,14.0,1
2020-01-24 21:20:00,0.0,5.9,14.0,1
2020-01-24 21:58:00,0.0,11.6,32.8,1
2020-01-24 22:52:00,0.0,11.5,30.6,0
2020-01-25 00:46:00,0.0,9.7,20.2,1
2020-01-25 06:20:00,0.0,6.8,11.2,0
2020-01-25 06:37:00,0.0,8.9,16.6,0
2020-01-25 08:50:00,0.0,10.2,23.8,0
2020-01-25 09:01:00,0.0,8.0,27.7,3
2020-01-25 09:57:00,0.0,8.0,27.7,3
2020-01-25 17:38:00,0.0,6.7,16.6,2
2020-01-26 03:04:00,0.0,5.1,10.8,0
2020-01-26 09:28:00,0.0,1.8,12.2,0
2020-01-26 12:54:00,0.0,5.1,18.0,0
2020-01-26 16:59:00,0.0,8.0,19.8,0
2020-01-26 18:38:00,0.0,5.8,14.4,0
2020-01-26 19:25:00,0.0,9.4,11.5,0
2020-01-26 20:46:00,0.0,12.0,19.1,0
2020-01-27 04:25:00,0.0,5.8,10.8,0
2020-01-27 06:26:00,0.0,8.4,13.3,0
2020-01-27 07:35:00,0.0,8.2,15.8,0
2020-01-27 13:02:00,0.0,8.5,23.4,0
2020-01-27 15:25:00,0.0,6.6,22.0,0
2020-01-27 17:28:00,0.0,6.0,19.4,0
2020-01-27 22:05:00,0.0,18.0,31.0,0
2020-01-28 02:58:00,0.0,4.7,9.0,0
2020-01-28 07:20:00,0.0,9.4,18.0,0
2020-01-28 07:32:00,0.0,8.4,15.8,0
2020-01-28 08:07:00,0.0,9.4,20.9,0
2020-01-28 09:02:00,0.0,11.3,23.8,0
2020-01-28 14:35:00,0.1,8.0,24.5,51
2020-01-28 17:15:00,0.0,4.9,16.6,1
2020-01-28 18:00:00,0.1,14.2,30.6,51
2020-01-28 18:33:00,0.0,2.2,13.0,1
2020-01-28 19:03:00,0.0,6.4,8.3,1
2020-01-28 19:12:00,0.0,5.4,7.6,1
2020-01-28 19:17:00,0.0,14.3,32.4,1
2020-01-28 19:19:00,0.0,5.4,7.6,1
2020-01-28 20:39:00,0.0,10.5,16.2,1
2020-01-28 21:58:00,0.0,10.8,23.4,1
2020-01-28 22:23:00,0.0,9.0,18.0,1
2020-01-28 22:34:00,0.0,9.0,18.0,1
2020-01-29 05:37:00,0.0,12.8,22.0,0
2020-01-29 06:00:00,0.0,13.0,24.5,1
2020-01-29 06:25:00,0.0,4.1,10.1,2
2020-01-29 06:51:00,0.0,9.3,17.6,0
2020-01-29 07:44:00,0.0,9.7,20.2,0
2020-01-29 08:01:00,0.0,11.6,26.3,1
2020-01-29 08:40:00,0.1,10.6,23.0,51
2020-01-29 08:50:00,0.0,11.3,24.1,2
2020-01-29 18:36:00,0.3,9.0,23.4,51
2020-01-29 18:39:00,0.3,9.0,23.4,51
2020-01-29 18:40:00,0.3,9.0,23.4,51
2020-01-29 18:48:00,0.1,7.2,26.6,51
2020-01-29 22:48:00,0.0,11.7,21.6,3
2020-01-29 23:13:00,0.9,6.3,20.9,53
2020-01-30 07:16:00,0.0,9.4,18.7,3
2020-01-30 09:04:00,0.1,18.7,38.5,51
2020-01-30 09:51:00,0.1,16.3,38.2,51
2020-01-30 18:24:00,0.0,9.5,16.6,3
2020-01-31 00:08:00,0.0,5.8,13.7,3
2020-01-31 00:39:00,0.0,9.4,16.6,3
2020-01-31 06:36:00,0.2,9.1,18.4,51
2020-01-31 09:48:00,0.1,12.1,29.2,51
2020-01-31 14:10:00,0.1,22.3,47.2,51
2020-01-31 15:16:00,0.2,20.4,51.5,51
2020-01-31 15:33:00,0.0,15.6,41.4,1
2020-01-31 15:45:00,0.0,15.5,32.8,3
2020-01-31 17:00:00,0.2,15.6,45.7,51
2020-01-31 19:14:00,0.0,8.4,19.1,3
2020-01-31 19:18:00,0.0,6.6,16.9,3
2020-01-31 19:29:00,0.0,6.4,13.7,3
2020-01-31 20:12:00,0.0,7.3,16.6,3
2020-01-31 21:33:00,0.0,7.5,10.8,3
2020-01-31 21:41:00,0.0,3.1,17.3,3
2020-01-31 23:57:00,1.1,12.7,24.8,55
2020-02-01 00:49:00,0.0,3.4,7.6,3
2020-02-01 04:28:00,0.5,8.7,17.3,53
2020-02-01 04:40:00,0.0,1.6,2.5,3
2020-02-01 07:57:00,0.0,2.3,5.8,3
2020-02-01 11:15:00,0.2,8.0,32.4,51
2020-02-01 11:15:00,0.2,8.0,32.4,51
2020-02-01 13:24:00,0.1,4.8,29.2,51
2020-02-01 15:12:00,0.1,6.2,20.2,51
2020-02-01 15:42:00,0.1,7.3,29.2,51
2020-02-01 15:58:00,0.1,6.6,27.4,51
2020-02-01 17:43:00,0.0,7.9,18.0,3
2020-02-01 17:53:00,0.1,5.5,28.1,51
2020-02-01 18:36:00,3.5,5.1,24.1,63
2020-02-01 19:59:00,1.7,4.0,10.8,61
2020-02-01 20:36:00,0.1,6.8,21.2,51
2020-02-01 21:51:00,1.0,6.7,19.4,55
2020-02-02 02:30:00,0.1,2.3,5.0,51
2020-02-02 03:47:00,0.2,2.9,5.0,51
2020-02-02 04:26:00,0.0,4.3,9.4,3
2020-02-02 07:02:00,0.0,3.2,7.9,0
2020-02-02 08:35:00,0.0,5.1,12.2,3
2020-02-02 11:03:00,0.0,1.6,17.6,3
2020-02-02 12:16:00,0.1,1.1,14.4,51
2020-02-02 12:59:00,0.1,2.4,21.2,51
2020-02-02 14:07:00,0.0,2.4,20.2,3
2020-02-02 16:10:00,0.0,5.1,15.5,3
2020-02-02 16:23:00,0.0,5.1,15.5,3
2020-02-02 19:24:00,0.9,5.5,19.1,53
2020-02-02 19:35:00,4.7,9.2,18.0,63
2020-02-02 19:53:00,3.7,11.1,18.0,63
2020-02-02 20:50:00,0.0,6.8,13.3,3
2020-02-02 22:11:00,0.0,8.2,15.5,3
2020-02-02 22:13:00,2.2,11.6,27.4,61
2020-02-02 22:34:00,0.0,8.2,15.5,3
2020-02-03 06:47:00,0.0,5.5,10.1,3
2020-02-03 06:57:00,0.2,7.1,13.3,51
2020-02-03 07:07:00,0.3,6.7,12.6,51
2020-02-03 07:07:00,0.4,6.3,12.2,51
2020-02-03 07:07:00,0.0,4.9,11.5,3
2020-02-03 07:14:00,1.6,6.6,22.7,61
2020-02-03 07:14:00,0.7,9.5,17.3,53
2020-02-03 07:40:00,0.7,9.5,17.3,53
2020-02-03 07:51:00,0.4,6.3,12.2,51
2020-02-03 08:03:00,0.0,6.5,16.2,3
2020-02-03 08:09:00,0.3,7.4,16.6,51
2020-02-03 12:57:00,0.1,5.1,25.2,51
2020-02-03 16:35:00,0.0,4.0,19.1,1
2020-02-03 16:36:00,0.0,1.8,16.9,3
2020-02-03 17:21:00,0.0,11.8,24.5,3
2020-02-03 18:36:00,0.0,13.2,24.1,3
2020-02-03 18:53:00,0.0,13.2,24.1,3
2020-02-03 19:03:00,3.7,9.3,15.8,63
2020-02-03 19:32:00,0.0,17.4,30.6,3
2020-02-03 20:25:00,2.6,5.1,20.2,63
2020-02-03 20:56:00,0.1,12.5,27.7,51
2020-02-04 04:19:00,0.2,6.4,12.6,51
2020-02-04 05:48:00,0.3,6.0,15.1,51
2020-02-04 07:44:00,0.0,12.3,25.9,3
2020-02-04 08:04:00,0.0,12.5,26.6,3
2020-02-04 09:19:00,0.0,8.5,26.6,3
2020-02-04 09:38:00,0.0,5.0,14.0,3
2020-02-04 11:59:00,0.0,5.7,24.8,3
2020-02-04 13:55:00,0.2,6.4,30.2,51
2020-02-04 17:01:00,0.0,4.5,16.9,1
2020-02-04 18:06:00,0.0,4.8,13.3,3
2020-02-04 22:37:00,0.0,11.5,20.5,3
2020-02-05 03:53:00,0.4,6.8,13.0,51
2020-02-05 08:21:00,0.2,6.3,14.8,51
2020-02-05 11:19:00,0.0,8.2,20.5,3
2020-02-05 19:24:00,1.4,3.1,16.2,61
2020-02-05 19:58:00,1.4,3.1,16.2,61
2020-02-05 21:26:00,0.6,2.5,11.2,53
2020-02-05 21:33:00,0.6,2.5,11.2,53
2020-02-05 22:07:00,1.6,2.2,6.8,61
2020-02-05 22:35:00,0.3,9.5,20.5,51
2020-02-06 00:40:00,0.3,6.5,13.7,51
2020-02-06 05:13:00,0.0,5.0,10.4,2
2020-02-06 08:58:00,0.0,0.0,8.3,3
2020-02-06 11:07:00,0.3,6.3,20.5,51
2020-02-06 12:27:00,0.2,6.4,19.8,51
2020-02-06 14:30:00,3.7,9.2,27.4,63
2020-02-06 16:02:00,0.1,6.6,17.3,51
2020-02-06 16:45:00,0.1,2.3,14.4,51
2020-02-06 16:54:00,0.1,2.3,14.4,51
2020-02-06 19:09:00,1.5,10.0,22.0,61
2020-02-06 19:35:00,0.2,11.0,22.0,51
2020-02-06 21:45:00,0.3,10.2,20.2,51
2020-02-06 22:24:00,0.0,9.1,16.6,2
2020-02-06 22:39:00,0.0,12.4,22.3,1
2020-02-07 01:17:00,0.3,4.7,9.0,51
2020-02-07 02:03:00,0.0,8.9,18.4,1
2020-02-07 07:22:00,0.0,13.8,22.3,3
2020-02-07 08:38:00,0.0,10.2,22.0,3
2020-02-07 09:40:00,0.0,8.6,24.1,2
2020-02-07 14:40:00,2.8,7.8,29.2,63
2020-02-07 14:53:00,0.2,11.9,25.6,51
2020-02-07 16:25:00,0.6,6.0,27.4,53
2020-02-07 17:08:00,1.8,12.0,29.9,61
2020-02-07 17:19:00,0.1,5.1,19.4,51
2020-02-07 17:23:00,0.1,6.7,22.0,51
2020-02-07 18:19:00,0.0,4.7,15.1,1
2020-02-07 18:26:00,0.0,5.0,14.0,2
2020-02-07 18:29:00,0.2,7.1,24.5,51
2020-02-07 19:40:00,0.0,5.6,14.0,2
2020-02-07 20:28:00,0.0,8.9,13.7,1
2020-02-08 00:22:00,0.0,5.7,8.6,3
2020-02-08 02:38:00,0.0,4.7,8.3,3
2020-02-08 13:35:00,0.0,18.2,45.7,1
2020-02-08 14:48:00,0.1,11.4,27.7,51
2020-02-08 15:14:00,0.1,9.6,24.8,51
2020-02-08 15:18:00,0.1,10.3,26.3,51
2020-02-08 15:19:00,0.0,22.3,49.3,1
2020-02-08 17:13:00,0.0,7.4,29.9,1
2020-02-08 17:47:00,0.1,12.4,35.3,51
2020-02-08 18:25:00,0.1,6.4,24.5,51
2020-02-08 20:23:00,0.0,5.9,9.0,1
2020-02-09 00:45:00,0.0,7.1,15.1,1
2020-02-09 01:18:00,0.0,11.1,21.2,3
2020-02-09 03:17:00,0.0,9.8,18.4,3
2020-02-09 03:50:00,0.0,5.7,12.2,1
2020-02-09 05:44:00,0.0,8.0,15.5,1
2020-02-09 06:35:00,0.0,7.9,13.0,1
2020-02-09 09:18:00,0.0,20.1,42.5,0
2020-02-09 11:27:00,0.1,23.1,50.0,51
2020-02-09 12:12:00,0.4,24.4,50.0,51
